instructions:u,cycles:u
2167183,1756526
3341308,2253118
3606626,2304602
3774547,2390391
2268200,1430823
None,None
None,None
None,None
None,None
None,None
None,None
None,None
45381,37251
3444329,2173983
3722170,2394832
3719670,2394001
3743342,2374034
3696444,2397357
3696415,2394290
3704351,2373414
3656400,2395386
3652416,2392567
3779389,2392694
219935,137592
None,None
None,None
None,None
45143,37117
3609126,2346055
3780336,2391305
3741927,2391150
3709748,2374588
3805139,2392520
3701453,2395015
2065199,1331295
None,None
None,None
None,None
None,None
None,None
None,None
38244,37515
3601971,2361717
3711044,2393023
3652526,2396858
3688859,2371669
3723887,2399001
3721363,2396426
2122225,1363612
None,None
None,None
None,None
None,None
None,None
None,None
None,None
68498,57257
3755579,2402227
3700606,2398817
3731382,2415094
3756889,2379844
3728861,2405402
3782821,2394943
3670263,2371606
3710373,2397122
3778652,2394447
3703732,2397950
190751,117799
None,None
None,None
None,None
75120,63171
3635592,2404649
3706204,2404723
3597991,2400601
3568822,2382766
3710201,2401282
3677678,2403552
2092847,1361650
None,None
None,None
None,None
None,None
None,None
None,None
48842,41436
3436982,2350054
3445866,2409551
3433467,2406541
3519202,2411586
3440572,2409280
3466284,2428935
1697234,1181214
None,None
None,None
None,None
None,None
None,None
46360,40184
2992330,2075120
3303603,2414011
3302612,2416383
3397681,2421054
3316890,2415360
3312352,2413301
3375895,2398448
3355315,2416626
3363680,2418972
3161001,2266399
None,None
None,None
None,None
45086,39495
3238066,2275569
3340554,2414917
3317453,2415236
3402954,2428551
3294210,2415650
3302324,2411139
3374865,2398376
3318438,2413153
3323815,2410994
3350308,2367291
3379338,2419615
3418361,2397976
3548926,2410381
3479823,2401521
3485880,2408666
3552332,2406103
3039222,2112464
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
64687,62920
3330517,2418571
3347931,2411206
3392138,2412027
3274877,2391195
3310123,2412753
3410060,2423970
3267373,2384882
3309030,2413368
3411559,2413464
3350509,2413739
3371668,2429919
3438708,2388239
3441229,2414636
3406461,2394685
3504838,2411643
3402984,2411861
3174753,2240704
None,None
None,None
None,None
None,None
44138,38816
2899609,2077681
3379023,2414476
3299605,2414077
3299511,2418870
3407755,2410792
3334917,2412284
3326684,2411107
3431171,2414703
3356036,2413430
3295931,2375934
3433457,2413839
3450420,2412383
3458979,2414701
13535065,9378698
3235795,2339404
3344357,2419570
3407914,2410563
3337018,2413376
3342585,2411756
3340365,2410704
3419708,2403270
3370437,2421268
3352931,2410556
3380242,2376852
3353769,2417135
3329442,2376407
3543161,2430469
1483166,1052338
3308681,2414392
3324550,2413043
3409527,2415506
3311607,2397340
3335469,2412844
3411762,2411035
3294562,2386009
3337889,2416833
3430200,2414294
3366766,2416009
3375055,2392084
3513651,2407996
3406607,2407525
3392147,2399179
3503045,2408877
3468693,2406860
3252513,2250142
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
44019,38230
3253596,2272711
3356183,2419526
3350688,2415880
3404686,2425539
3422186,2441896
3345543,2411807
3322830,2399076
3428088,2416026
3332985,2410424
3268247,2370034
3433252,2414124
3390441,2376249
3461707,2411534
13544002,9413633
3315305,2417931
3332267,2411095
3416784,2415907
3318950,2386603
3357403,2415358
3429784,2412249
3255094,2389269
3288692,2414279
3291082,2414496
3427571,2412777
3360624,2414122
3384114,2365471
3537310,2411478
3434717,2395059
10214766,7105560
3294625,2418945
3414874,2420660
3338604,2411939
3310993,2397062
3424406,2415686
3345916,2414367
3286125,2376223
3465853,2440314
3361225,2410598
3370437,2419007
3446312,2415992
3414369,2378567
3473387,2409896
1603660,1115098
3426065,2395842
3366623,2410934
3386651,2432942
3439451,2415241
3333618,2410990
3333547,2413762
3402259,2401903
3368163,2419615
3366972,2417448
3146735,2263504
3415156,2379656
3430651,2407998
3422809,2406929
3495934,2400568
3439473,2412345
3440094,2415665
3149372,2141467
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
65580,63396
3314731,2414934
3342636,2414994
3410442,2414678
3304884,2392073
3350551,2423294
3405947,2413934
3254502,2382015
3310302,2414397
3349544,2400317
3294925,2405610
3305042,2417114
3467656,2408390
3443314,2407538
3408626,2395573
3440813,2413950
6741244,4660367
3316221,2412679
3430991,2411324
3359353,2415367
3307164,2387459
3405946,2416032
3295829,2412693
3261132,2390221
3391996,2414708
3320973,2412082
3293909,2375399
3507888,2419559
3412521,2408761
3434138,2422955
3482190,2402937
3485929,2428333
3456527,2410481
3399823,2317585
3449254,2410998
3411629,2372747
3614549,2410632
3484948,2392439
3508704,2408758
