category,streamcluster
runtime,15.736068725585938
l2miss,9635032.549019609
l3miss,32942.74509803922
instructions,650946910.1960784
cycles,463054688.627451
stall_cycles,123859760.0
intra_coh,0.0
inter_coh,0.0
wall_cycles,2161899152.9411764
llc_size,7710.117647058823
local_mem,51400.78431372549
remote_mem,102801.56862745098
