category,canneal
runtime,3.2080845832824707
l2miss,19414211.538461536
l3miss,4584366.923076923
instructions,1225832841.153846
cycles,1865112440.3846154
stall_cycles,1123087931.9230769
intra_coh,0.0
inter_coh,0.38461538461538464
wall_cycles,2180849979.230769
llc_size,37695803.07692308
local_mem,245835618.4615385
remote_mem,2016492.3076923077
