instructions:u,cycles:u
1564125,998500
495,3242
869068,796146
1217822,954809
2034719,1100300
1715839,1011621
1472564,1014702
1968625,1189691
1329095,1003836
1455655,1002407
218903,254246
2055244,1083042
1965841,1128467
1193468,909759
2165213,1227502
1399017,999369
1447305,972495
2206825,1150864
1933560,1191275
1305774,938813
1272762,951502
1304967,951987
1506913,1079983
2069309,1052237
1915359,1158771
1588931,1065244
2111289,1065909
795439,801267
1242848,960276
1337560,972437
2132717,1109863
1874539,1043414
1238916,965298
2230822,1224750
1333375,832758
92912,154338
1228042,940798
1530882,1021203
2022292,1181497
1427893,960664
1297591,900070
1263737,960492
2187458,1196582
1210518,690391
981596,874030
1139541,942255
1231303,966086
2175849,1139056
1913381,1081448
1568456,1049394
2312669,1266731
1469973,1029568
292704,351407
1483822,986377
2202079,1138622
2052644,1159626
1668953,1065978
2257331,1195985
1505175,1003638
1603370,1051982
302707,440370
2239113,1138745
2088166,1206954
1698792,1089172
2285783,1161899
1548291,1049453
1206090,934141
1249465,942714
1614675,578100
276,6992
1479169,981055
1231157,956602
1196883,946877
2263752,1184290
1475439,984107
1570945,1085549
2449292,1282396
2074840,1077641
91904,167292
1651090,1001393
2360592,1254219
1020299,860989
1221391,964910
1411566,945118
2399356,1219748
2111116,1147250
1645796,868442
103974,171551
2375626,1170168
1374759,1012621
1155303,925862
1369256,978082
2288056,1144311
2069342,1101363
1813375,1138869
2421181,1170362
915660,818748
1298016,972532
1521614,964855
2494148,1243323
2202400,1196666
1861460,1142047
2462835,1213115
1732685,1096567
1055608,930965
5015785,2156625
3860742,1765212
379986,595155
339728,579029
607578,849681
718198,882033
953335,1070683
889319,839974
391322,622135
1067703,968338
3361320,1879356
1051241,959161
972314,1007776
1144751,1037014
2977340,2036935
2688473,1969176
5259630,2059222
4295983,1991834
3110094,2035393
2829096,1932604
3077424,1981004
3248227,2029923
2973279,2003013
3203106,1815133
1476348,1154732
1455216,1992877
2802435,2148198
3066460,2137358
2848169,2136765
2510406,1971244
2839856,2202227
None,None
None,None
1740982,1671910
2796626,1987605
3001588,2122677
3004467,2101911
2516109,2061735
2803757,2232641
2670785,2163438
2669222,2127956
1291901,981824
2844132,2172020
2689690,2153937
2095872,2074620
3450533,2271572
2585169,2179845
2489291,2109063
1724342,1138517
None,None
287065,279659
3071830,2065188
2485979,2124718
3241251,2293074
2277387,2198135
2520075,2193917
1981238,2079067
4182708,3954906
4025201,3217789
4423722,4026140
2551403,2463115
2954295,2569642
2801822,2824586
2586049,2102270
4163716,3771496
2307476,2774291
2774395,3072488
3298496,2055097
3277641,3031569
10725798,9425548
3847768,3996839
4557106,4292578
6839185,2910835
7138509,2388439
2580444,2161841
4489868,5046298
2862052,3420905
9799133,10553306
4422441,3897229
4158530,4207089
3723045,3812736
11716009,9789217
4563931,4202580
4990149,4106950
4329345,4293298
4574980,4373321
3929625,3534996
2741389,3139907
4256540,3842669
2879236,2818487
9396230,8630012
11197449,9170562
5312432,4138322
4180937,3417044
5051799,4115020
5023046,4176142
5504036,4267133
19212737,15333347
4181013,4261775
2809249,2239581
6813297,5986258
5023012,4125924
154584,129708
None,None
None,None
None,None
None,None
None,None
None,None
469858,407118
5755955,2416558
3137034,2583843
3679230,3466083
3734798,4151151
3188732,2964302
2659606,2849465
5221365,5132683
5409107,5261761
6958987,5393264
2400070,2358304
4349329,4209477
5002215,4156756
6736115,6421074
2413672,1943575
1831208,1790379
3108152,2638274
11175796,9451251
4007348,3464804
1231195,807543
None,None
383832,539608
2629106,2598762
5043268,2465936
5693903,4286919
4135195,3459333
1671004,1113036
None,None
None,None
None,None
846436,1018173
13064,19703
12368,60904
1608692,1100172
386200,586889
1669716,1136972
7127349,2377709
2602000,1221448
16713,15438
651267,538494
362812,593964
445545,739685
1100863,968419
973567,960982
1017961,862926
1793411,1224038
420757,654781
666460,980135
15496,43816
440949,726623
793561,1079100
587961,836126
1129959,1150364
467627,638101
23571,50215
23571,49145
26867,56880
23434,49379
24057,50714
23814,50065
30391,73036
211121,197916
583617,812455
443048,697066
778735,1051348
218780,252662
None,None
None,None
None,None
None,None
100134,214877
2098984,1828697
1342882,1043502
1297911,1008690
1481671,1151228
1416877,1104421
1438507,1116554
1445677,1123320
1073037,831726
841708,661005
1217586,947892
1195089,928491
1146928,891287
1198303,931028
1198326,931669
1158952,901784
1184168,922141
1182823,919466
1050661,880524
110602,528317
1411235,1996745
1758984,2382315
1705042,2318463
1783893,2387616
1820799,2386169
1834390,2386451
833191,1128487
1839461,2387548
3060586,2167435
3115417,2151903
3240029,2237225
3169756,2234934
3182584,2244958
1288186,931596
None,None
785771,641591
2961750,2201940
3042194,2248374
3047120,2248942
2986650,2250541
2935104,2236452
2992423,2269721
3027067,2255012
2565209,1928454
1189020,964385
2943298,2243139
2968054,2257605
2946991,2250156
2896377,2261080
2883605,2251819
2837782,2202275
2893050,2275791
2881601,2256532
2924453,2265422
2868262,2258258
2905552,2275736
2889909,2263440
2774214,2189583
2883482,2273098
2838856,2260099
2872757,2264017
1329613,1083890
2761166,2263742
2898405,2279528
2668393,2128403
2863448,2278779
2791662,2275012
2870592,2258121
1353830,1055678
None,None
634451,599252
2683403,2174788
2846729,2274400
2834246,2273020
2856108,2258686
2803245,2268145
2754018,2263458
2810466,2276105
2763514,2211086
1099460,961106
2872082,2268839
2872821,2281684
2814557,2251155
2879840,2279529
2885057,2275270
2798369,2215813
None,None
None,None
2149256,1835870
2786980,2256611
2820540,2273258
2852843,2277968
2693980,2140095
2909476,2284099
2844413,2269292
2810542,2277344
1319626,1075018
2724931,2271439
2817949,2275559
2778305,2219984
2868869,2300106
2748110,2277516
2835489,2285925
1298447,1085971
2637359,2198771
2786616,2262831
2598140,2057894
None,None
None,None
None,None
None,None
None,None
16353,37147
2546469,2114036
2791505,2266294
2498909,2026245
None,None
None,None
None,None
None,None
None,None
6727,30868
2723324,2270922
2807934,2277238
1559061,1257889
None,None
None,None
None,None
None,None
None,None
26801,53170
2693651,2268531
2834359,2278707
2699349,2183230
None,None
None,None
None,None
None,None
None,None
15168,34158
2538132,2164479
2759473,2279848
2563086,2075136
None,None
None,None
None,None
None,None
4562,23489
2604624,2174648
2717852,2275053
2573463,2074188
None,None
None,None
None,None
None,None
15471,36231
2386222,2011725
2768495,2269003
2565270,2087459
None,None
None,None
None,None
None,None
None,None
15463,36223
2522060,2163936
2777352,2307392
2526246,2066816
None,None
None,None
None,None
None,None
0,5500
2636446,2262456
2593991,2203577
2715453,2297306
2784894,2288482
2733031,2282826
657236,532054
None,None
None,None
0,4845
7692708,6524617
5922,20851
2464571,2150895
2782183,2305051
2496936,2072395
None,None
None,None
None,None
None,None
None,None
900452,846980
2319988,1933444
None,None
None,None
None,None
None,None
None,None
None,None
None,None
1459317,1266491
2699577,2282553
2734965,2285446
736030,601340
None,None
None,None
None,None
None,None
31836,56495
2615289,2281413
408841,365294
2661127,2297553
2717645,2279566
2647901,2199300
None,None
None,None
None,None
None,None
None,None
857184,791247
2437942,2053096
2468737,2131117
2749797,2301466
2540826,2079242
None,None
None,None
None,None
None,None
None,None
760935,701631
2651781,2204427
2812753,2312073
2802447,2304518
2746531,2277061
1005822,839065
None,None
None,None
None,None
1811865,1575355
2736724,2295429
2789279,2303119
750059,610511
None,None
None,None
None,None
None,None
40394,61831
2488094,2127986
381230,304377
None,None
None,None
None,None
None,None
None,None
None,None
1323428,1191055
2771514,2297679
2741800,2297422
1221639,1026615
None,None
None,None
None,None
None,None
None,None
2498969,2162464
787182,655445
None,None
None,None
None,None
None,None
None,None
None,None
841849,754963
2710395,2298778
2771427,2304399
1646131,1347727
None,None
None,None
None,None
None,None
None,None
1511340,1327416
2695072,2283516
2783546,2293885
2730676,2303049
2716423,2250561
None,None
None,None
None,None
106630,126150
2587947,2192415
2782530,2295505
2308014,1919137
None,None
None,None
None,None
None,None
None,None
1011431,920752
1872239,1588370
None,None
None,None
None,None
None,None
None,None
26962,51849
2673023,2280706
2736251,2293238
2650669,2207365
None,None
None,None
None,None
None,None
None,None
689998,658548
12032920,10217385
2641095,2273042
2677768,2305141
2638401,2235529
2703117,2302836
2708285,2300802
2742129,2310054
1256238,1064609
None,None
469694,440688
2307440,1982130
None,None
None,None
None,None
None,None
None,None
None,None
None,None
1265437,1143021
2649362,2296504
2715538,2302161
803154,682845
None,None
None,None
None,None
None,None
1216,10150
2453378,2160538
2699361,2285071
2734939,2312737
2687265,2302276
1834122,1551648
None,None
None,None
None,None
361111,357855
2669817,2305791
2695431,2306282
1809812,1574561
None,None
None,None
None,None
None,None
None,None
1672195,1532677
2653206,2277313
2706785,2309250
2709487,2311683
2709021,2318368
82681,64124
None,None
None,None
9406,25320
2539811,2257238
2671545,2298330
2422982,2109083
None,None
None,None
None,None
None,None
None,None
545288,510200
2245015,1932265
None,None
None,None
None,None
None,None
None,None
None,None
None,None
1812668,1656917
2690089,2307140
2665589,2312426
2659116,2290082
2706349,2311764
2666172,2309451
1992856,1751223
None,None
None,None
2477852,2238825
678195,589296
2174539,1977759
2663308,2330949
2534641,2223549
2684532,2313165
2694924,2310314
2663056,2306604
965139,873063
2636778,2308454
2685596,2297905
1985178,1695577
None,None
None,None
None,None
None,None
None,None
1581230,1471876
2630528,2279553
2641911,2315848
2643317,2301966
2646351,2311985
238080,206798
None,None
None,None
None,None
2393801,2179227
2613463,2304031
2625961,2309867
2607341,2303439
2662176,2315385
2664387,2310635
1431500,1257428
None,None
451813,457267
2579178,2299838
2655383,2324485
2602387,2310809
2624782,2311059
1220085,1077189
None,None
None,None
None,None
1178355,1078222
2658517,2311554
2605896,2308762
929638,813383
None,None
None,None
None,None
None,None
19936,41567
2369400,2130582
2600837,2286273
2666129,2326576
2614390,2315284
1715379,1519401
None,None
None,None
None,None
1007370,949950
2578625,2299558
2642239,2311972
1530920,1321079
None,None
None,None
None,None
None,None
None,None
1811543,1710786
2572282,2298631
2600653,2313914
2643571,2323564
2597642,2285427
None,None
None,None
None,None
167043,192754
2563941,2309358
2583165,2315383
2329797,2059749
None,None
None,None
None,None
None,None
None,None
773922,753933
2503741,2254644
2652060,2321936
2588789,2309935
2602448,2309733
2601627,2305508
2641275,2339388
2596393,2314499
2263294,2002200
1448124,1350686
2599443,2307458
2652988,2319958
10212078,9088877
2504631,2305569
2597724,2309088
2594867,2311424
2618013,2339798
1746125,1557139
None,None
None,None
None,None
681203,678399
2608444,2316537
2584481,2322793
2520982,2283150
2566635,2318368
2610244,2313575
2600542,2321429
329888,285967
None,None
1527138,1448369
2510648,2289921
2583073,2318768
2580377,2319088
2550116,2315279
278835,244666
None,None
None,None
None,None
2230312,2070048
2585165,2320317
2596688,2311462
5883,578
None,None
None,None
None,None
None,None
928081,900373
2488842,2250797
2625761,2337865
2545371,2318370
2556536,2304497
2539319,2315120
2565981,2329808
2570634,2320916
2153191,1914017
1491432,1390805
2538906,2305519
2574074,2325917
907789,820969
None,None
None,None
None,None
None,None
None,None
2277663,2169867
2529277,2298908
2561075,2330432
2572344,2314999
2048157,1861392
None,None
None,None
None,None
223003,237346
2405301,2207376
2534943,2317552
2455838,2253761
2565696,2321120
2566842,2326625
2566583,2329641
703459,636463
None,None
1214160,1187946
2479569,2253888
2531907,2323485
2531911,2323182
2581528,2327337
2518663,2312326
2546340,2329366
2558474,2326646
1856747,1679549
1349385,1266084
2538175,2338460
2532262,2324747
2520176,2305070
7039997,6470419
2451322,2320933
2509674,2307926
2521570,2325555
2527353,2315821
2462380,2263186
2532772,2322588
2544580,2334447
2529497,2329240
1004240,980835
2490399,2320832
2533784,2328990
2424336,2242392
2559416,2332193
2562040,2331754
2517022,2322838
611562,566158
None,None
1135257,1124224
2454702,2273796
2528424,2353667
2497972,2314298
2533541,2329378
584075,535060
None,None
None,None
None,None
2017570,1945205
2531655,2315812
2523407,2327617
2496902,2313449
2515820,2332383
2543261,2334748
1585201,1463718
None,None
324309,367835
2469901,2320207
2499306,2319355
2514732,2330896
2512638,2320192
1412593,1306566
None,None
None,None
None,None
1257052,1229369
2488968,2323206
2502029,2321380
2513929,2325945
2518422,2331510
2482489,2324712
2343522,2170729
None,None
None,None
1874547,1822686
2459298,2302681
2501441,2332644
2510054,2334794
2462350,2288435
2490747,2328587
2506722,2335563
2512872,2333905
1155716,1097362
2244679,2117499
2503357,2335720
2270170,2137698
None,None
None,None
None,None
None,None
None,None
844787,859136
2405445,2255109
2458066,2317074
2451043,2327377
2506300,2334987
2465965,2321496
8494693,7955795
2486195,2341230
2506188,2336140
2472674,2326254
2488448,2334792
2495933,2330555
2491132,2336981
2477376,2332139
2498026,2332359
2476161,2332507
2491256,2347320
2483377,2329898
2486238,2338279
2465417,2339773
2472089,2319979
2481532,2340633
2470068,2327804
2416157,2268340
1067760,1079882
2458675,2329458
2448628,2333529
2439053,2315957
2467295,2334346
2462527,2336534
2420282,2274926
None,None
None,None
1891501,1872056
2423236,2314807
2471203,2335550
2472816,2343449
2300731,2168744
None,None
None,None
None,None
114237,146222
2396834,2311575
2433305,2325644
2389681,2267590
2432948,2328894
2477591,2337545
2476644,2340038
2439049,2325200
2470442,2336254
2461069,2321438
2360684,2247718
2451029,2330373
2475518,2333854
2478640,2325683
2428768,2319597
2457384,2325242
2454530,2334940
2345243,2256118
1174337,1192242
2399390,2328974
2427175,2324054
2395540,2315564
2435949,2342554
2419556,2333377
2335994,2267686
None,None
None,None
1692064,1684038
2419501,2326744
2409828,2323251
2405694,2328684
2287953,2189391
None,None
None,None
None,None
105392,130265
2244795,2180796
2392045,2328365
2344244,2271140
2426033,2333498
2431109,2345491
2396127,2330353
850176,816405
None,None
711978,751224
2325080,2267294
2374390,2325247
2424690,2337716
2415248,2330136
2409558,2327560
2405104,2345248
2406443,2333674
2334673,2265128
2373724,2335621
2413094,2334524
2400476,2326748
2394813,2332283
2385217,2330884
2404210,2332066
2350936,2275132
2359969,2331657
2358259,2320375
2393300,2332922
2360567,2337066
2398920,2333592
2370433,2330606
2244474,2185591
2367543,2334522
2380135,2324020
2415867,2341604
2361894,2321928
2397528,2340895
2398939,2332138
2419927,2357323
2324875,2322833
2411703,2342342
2419912,2333509
2338645,2323136
2390052,2339469
2394028,2331863
2374259,2338480
2389777,2332233
2388934,2336124
2385140,2333796
2380767,2332652
2421700,2342564
2411141,2335668
2319220,2268347
856872,881577
2364602,2330937
2392716,2333674
2316654,2328088
2393091,2336993
2373367,2323352
2321865,2274490
None,None
None,None
1687808,1746645
2359276,2329200
2389328,2344990
2399867,2335129
2297215,2275895
2370425,2341129
2380634,2333905
2342483,2332111
1096577,1085694
2256717,2325930
2368098,2332021
2194485,2208288
2347334,2333214
2368332,2336435
2367677,2321361
2333040,2328886
2399267,2337799
2359193,2342041
2342727,2337481
2363968,2343300
2361415,2328041
2349496,2328079
2332240,2323683
2384592,2346871
2387317,2346009
2310581,2280854
705800,768114
2342571,2338822
2358250,2330595
2318192,2313884
2330668,2339735
2351918,2335776
2325166,2293405
None,None
None,None
1598160,1649125
2271917,2301145
2342565,2334193
2333562,2324800
2382186,2346270
2322614,2344862
2358356,2347184
2362470,2333945
1246763,1222546
2026030,2124204
2326319,2329889
2336765,2337047
2285626,2331427
2329030,2337767
2343369,2344137
2327271,2329739
2318534,2342701
2339458,2320723
2352460,2343850
2338493,2339307
2306388,2342314
2344924,2338583
2326292,2326209
2299487,2335519
2325332,2336990
2326333,2319822
1020609,1085459
2313810,2330875
2298417,2336635
2305067,2321527
2331905,2340493
2304220,2342966
2300617,2315994
None,None
None,None
1645352,1701115
2311053,2315207
2305775,2339803
2340094,2347319
2266713,2282713
2318400,2338283
2280840,2328769
2335804,2334739
1083764,1093823
2246125,2325048
2265258,2329289
2189610,2212642
2344739,2362785
2339189,2341258
2262966,2329697
1042407,1056406
None,None
712015,776935
2237895,2258475
2335487,2349680
2217115,2314019
2295840,2329413
2327272,2330916
2313225,2339719
2269346,2328928
2165790,2179133
1021272,1102760
2310575,2330978
2291049,2340906
2274851,2322205
2321609,2338116
2323506,2331080
2267706,2336642
2342174,2368881
2315842,2333239
2292565,2342988
2246875,2337834
2314677,2340245
2290822,2331310
2283111,2328486
2264319,2339733
2309575,2333332
2308539,2348369
1071796,1096450
2108477,2214834
2302432,2342869
2187826,2227769
2288238,2338392
2269308,2341904
2272889,2335585
1064099,1078769
None,None
678625,761039
2201126,2261735
2296923,2338850
2223586,2330003
2299608,2336142
2250485,2311958
2298991,2347013
2241898,2334811
2095626,2139959
764592,798215
2282619,2335889
2240930,2327623
2289533,2321577
2308523,2329547
2304004,2333777
2280069,2351634
2288884,2341191
2322866,2376887
2290046,2327911
2237440,2328051
2301734,2329264
2296271,2340391
2310833,2338798
2260048,2338202
2296178,2344375
2301279,2332050
1088390,1127432
2239808,2334458
2223285,2331303
2255481,2317582
2292409,2346541
2275049,2339456
2246602,2349944
1038296,1071400
None,None
579870,656837
2196081,2278928
2281615,2350403
2235690,2341637
2272020,2328149
2275566,2331013
2277571,2335815
2257166,2340023
2210122,2261161
942014,1006948
2265937,2331043
2278631,2337348
2200583,2308599
2294049,2352416
2291507,2352045
2218458,2271240
None,None
None,None
1615897,1778602
2269490,2326416
2270189,2345287
2269345,2339502
2141503,2261008
2269641,2345907
2275451,2346867
2284854,2337102
1053908,1110177
2155951,2331578
2265653,2332726
2276907,2338464
2271464,2332869
2209595,2334434
2263480,2341849
2266980,2328567
2271638,2337936
2215198,2332230
2283451,2346901
2291036,2343408
2272707,2333502
2212583,2331440
2246544,2326831
2266763,2343670
2290327,2345781
2189220,2296513
1030549,1139466
2263325,2347060
2265653,2336730
2268184,2342630
2204458,2334630
2252980,2339666
2221123,2299969
None,None
None,None
1680423,1812621
2181177,2315208
2241112,2341431
2257791,2333500
2226935,2300176
2209656,2338609
2258331,2353325
2273317,2348231
1037378,1085407
2218109,2345639
2193620,2329186
2264883,2334075
2257074,2335637
2245053,2342151
2216422,2340085
2255335,2337492
2260951,2343578
2243167,2334802
2217337,2339173
2256375,2341487
2250942,2338152
2255283,2343132
2254333,2330814
2219544,2348059
2266602,2343227
2208633,2267069
929719,1021930
2241648,2357277
2196093,2326450
2234356,2320497
2257594,2346147
2246858,2344583
2147015,2271864
None,None
None,None
1725046,1870373
2209172,2316725
2260228,2345654
2186516,2336353
2177597,2269694
2249468,2342705
2267569,2360510
2226952,2334677
933849,1053531
2017353,2130356
2252234,2341176
2176447,2272336
2250318,2342783
2187945,2337570
2242080,2335639
907518,946800
None,None
658888,740695
2141614,2267198
2181642,2338537
2258995,2352327
2237657,2335005
2217257,2332351
2206748,2340715
2247434,2349192
2008220,2081856
858292,930216
2217348,2342156
2177225,2339575
2205930,2329137
2233800,2342234
2238279,2340359
2158452,2254885
2181113,2335736
2221704,2337249
2232993,2346618
2213453,2331157
2189015,2334773
2246858,2342837
2220960,2335157
2230666,2334675
2197699,2338582
2245965,2343056
1047288,1119033
2184634,2338990
2241300,2342482
2134046,2318186
2229004,2341483
2241215,2342796
2225005,2335889
970299,1080398
None,None
548708,618155
2141215,2271079
2232001,2339794
2218389,2337547
2167202,2331523
2218780,2350549
2252463,2349782
2207941,2328038
2026673,2137179
904692,1085683
2198690,2335722
2227451,2350362
2196263,2331138
2202267,2346574
2202548,2331421
2234472,2360667
2234538,2332171
2227574,2340509
2155337,2338899
2212718,2335900
2230552,2347956
2240927,2342114
2180826,2347541
2205320,2342383
2204154,2328626
2209250,2339839
1036331,1109290
2117206,2332117
2199652,2339753
2161325,2280132
2216069,2340072
2180458,2339378
2224617,2348849
1022294,1076697
None,None
553279,642805
2111574,2245060
2200787,2360683
2181961,2334738
2205432,2345020
2206567,2333287
2238702,2338969
2191777,2344087
2112343,2240012
936306,1033557
2202391,2339313
2170295,2341620
2187081,2317154
2235608,2354403
2230705,2344508
2153314,2266996
None,None
None,None
1472545,1666649
2193289,2323264
2238959,2353781
2213783,2338634
2109091,2288558
2213234,2341233
2228006,2338388
2227099,2343541
1054850,1125784
2113708,2329472
2214504,2333982
2214170,2333008
2248366,2354265
2161566,2343506
2231678,2342640
2198096,2329512
2227321,2351193
2185623,2358915
2207857,2323210
2236976,2353085
2213150,2339194
2161505,2335458
2223656,2331244
2213856,2347233
2236595,2342381
2117587,2262445
707757,764674
2182849,2343812
2220388,2348736
2181146,2324716
2167201,2341556
2198507,2342782
2150012,2269280
None,None
None,None
1625093,1788097
2157918,2312685
2143136,2340577
2204017,2340582
2218893,2341652
2220869,2339795
2171141,2345439
2226925,2340292
1051455,1115510
2112358,2300340
2179493,2335826
2049435,2241808
2192131,2337156
2197613,2340934
2203346,2341961
2152519,2346283
2218357,2357399
2188894,2335548
2166530,2332029
2145258,2338384
2175590,2343468
2176988,2340848
2188589,2341354
2135256,2334352
2191301,2343020
2114539,2260365
893738,1029075
2171569,2333259
2125754,2327575
2178561,2324925
2212564,2345494
2190033,2337627
2087340,2290621
None,None
None,None
1551105,1746823
2148418,2326636
2162377,2333888
2204012,2350053
2140975,2338264
2188561,2344515
2179878,2339517
2182862,2357436
978874,1106001
2108149,2338368
2152394,2333742
2125759,2287902
2193686,2352326
2112084,2343593
2183433,2339813
995247,1065804
None,None
690649,805729
2085481,2262697
2152185,2339860
2180551,2342771
2174588,2326915
2165857,2332187
2153540,2345126
2189615,2335029
2036816,2160991
778875,860802
2188177,2335312
2131443,2345396
2142729,2315204
2198851,2347299
2199382,2346685
2137090,2340797
2178805,2343366
2152238,2340186
2186506,2349301
2150983,2340301
2169848,2331985
2192222,2342388
2214956,2350083
2181950,2333783
2154330,2346793
2189942,2340412
1044517,1114875
1850439,1976878
2160931,2367571
2083700,2222524
2203019,2342468
2163603,2337622
2184664,2342080
959931,1085814
None,None
559880,653695
2072495,2236421
2199597,2339114
2182212,2341838
2116928,2327085
2176397,2341130
2174540,2345920
2184980,2341429
2057803,2259073
709905,758906
2180703,2332687
2193712,2341213
2128188,2313203
2151620,2347951
2185459,2334751
2167197,2345642
2164350,2338244
2134485,2342595
2169101,2333921
2178981,2334711
2206086,2340827
2104693,2341214
2178578,2345869
2179464,2339561
2156014,2337499
2128933,2357465
1039341,1115430
2109911,2345174
2150053,2336247
2107250,2282341
2106994,2347761
2174043,2340111
2151602,2337965
1011166,1085649
None,None
664572,779413
2089964,2270129
2121601,2349234
2179061,2337153
2121875,2333230
2141487,2328202
2102434,2342160
2159904,2335585
2004090,2168308
820378,941119
2139544,2338239
2090745,2341381
2126959,2318190
2141950,2335858
2148953,2344007
2034960,2263431
None,None
None,None
1717736,1942012
2093668,2297281
2144128,2340163
2090998,2338397
2052953,2216928
2161212,2354398
2146146,2338169
2098782,2331787
992814,1102757
2115525,2332036
2152601,2340527
2111589,2290474
2114034,2348701
2166537,2340058
2140489,2327313
2157778,2334395
2090682,2345563
2143021,2332156
2180770,2348115
2148869,2340386
2159485,2343675
2114179,2347430
2124984,2327164
2139908,2341743
2160360,2335232
2035281,2276788
1033129,1185756
2144373,2335848
2162502,2345470
2060390,2317867
2144877,2348427
2152758,2339396
2082899,2278648
None,None
None,None
1377215,1509555
2063967,2328289
2153819,2340313
2174744,2356769
2011187,2195991
2082800,2339591
2143381,2335479
2165668,2347977
984704,1083587
2034138,2284845
2087481,2345955
2038459,2224120
2148715,2337307
2143988,2341896
2057416,2333217
2144618,2332553
2156589,2347548
2146596,2336606
2139004,2341663
2086777,2348128
2152466,2345292
2161717,2343051
2138237,2325667
2113366,2347545
2155437,2343583
2100131,2279821
656170,718942
2139471,2346965
2076166,2342110
2114590,2322137
2157299,2350679
2146403,2331288
2067223,2301041
None,None
None,None
1499136,1716672
2117777,2321485
2146294,2349908
2155835,2340503
2079000,2343331
2142551,2344371
2140450,2339479
2147587,2327914
972750,1121987
1869345,2044351
2149520,2339173
2075212,2274533
2129566,2341040
2096133,2352267
2155605,2345029
979638,1065996
None,None
563098,679226
2034043,2251068
2071952,2338484
2142287,2346143
2142348,2339840
2118874,2324699
2165264,2352459
2082007,2343111
2090844,2268673
699904,774046
2133114,2331302
2134718,2340329
2050252,2323437
2150343,2342754
2146836,2339875
2134807,2348755
2081570,2362351
2132760,2343964
2126113,2331969
2132702,2327912
2084470,2345707
2137823,2347048
2142307,2359804
2128007,2342615
2131723,2343631
2060757,2343297
1006811,1123593
2083417,2325990
2135906,2342356
2071072,2327028
2121373,2356439
2139780,2346630
2154986,2344716
982074,1070594
None,None
641874,755886
1981449,2263489
2152383,2343263
2144714,2340272
2143719,2335284
2038441,2306465
2130542,2342618
2133782,2338146
1993992,2162938
1025906,1207964
2066647,2343764
2116462,2332831
