instructions:u,cycles:u
3578841,2121431
None,None
None,None
None,None
235734,144517
3636289,2386124
4038649,2382486
3521778,2020661
None,None
None,None
None,None
None,None
None,None
1428535,885422
3679362,2308583
3916262,2386425
3913513,2382581
3827485,2380536
1181795,723995
None,None
None,None
None,None
3081721,1849706
3798489,2381214
3869963,2383103
881808,506221
1200498,741876
3989851,2382867
3769819,2317384
3759421,2382516
3778975,2380526
3736575,2380359
3779520,2378810
3974451,2386163
4084811,2384016
16946636,10231271
3939963,2390574
3967994,2383709
3829101,2276885
None,None
None,None
None,None
None,None
None,None
801363,517160
3673468,2311127
3921163,2383020
3901611,2380598
4104899,2383552
1474162,826386
None,None
None,None
None,None
2200516,1309815
3792627,2383727
3948710,2380152
920345,562143
None,None
None,None
None,None
None,None
133817,89916
3466117,2063362
3835966,2368782
3844812,2382905
3954985,2383121
2436899,1500044
None,None
None,None
None,None
1391017,866812
3775521,2384225
4066365,2381075
3817888,2357378
3839322,2384477
4074101,2396114
3938365,2385251
568069,315783
None,None
1881695,1132102
2276508,1358323
None,None
None,None
None,None
None,None
None,None
None,None
214810,136303
3919987,2325502
3882681,2385443
3814266,2311571
3982714,2385776
3953250,2383272
3808188,2384302
1476377,887455
None,None
1460861,931007
3825672,2308565
3809268,2385936
4002738,2383384
3759752,2380374
1453118,890103
None,None
None,None
None,None
2685222,1632482
3973534,2385220
3992318,2383010
1108816,710638
None,None
1565669,997537
3650724,2311689
3755515,2384646
3768037,2383939
3840596,2379560
3980736,2367197
4022010,2387490
4009237,2379395
3715363,2318392
13378485,8012841
3469121,2104209
3914397,2383173
3620026,2259607
3929652,2392361
3919868,2384858
4122836,2381239
1973510,1106052
None,None
995152,620424
3764833,2373541
4106732,2397189
4061138,2384971
3900959,2380322
1910465,1117365
None,None
None,None
None,None
1532599,865086
4034403,2380642
4103292,2380423
4037157,2363006
4165938,2400060
4122674,2383312
3817318,2202356
None,None
None,None
3227937,1943668
4057507,2361924
4045752,2385497
4117389,2385609
3805197,2186879
None,None
None,None
None,None
166974,105584
4032969,2389721
4156801,2384535
3871040,2308272
3876225,2382273
3965766,2380156
4088506,2380112
1652468,945528
None,None
1260764,753268
4024106,2311292
4035287,2385770
4137745,2380959
4127648,2381800
1447289,836494
None,None
None,None
None,None
2494823,1467441
4157109,2383013
4110278,2397323
1496977,867862
None,None
None,None
None,None
None,None
None,None
3603805,2124106
4085702,2365612
4032872,2382086
4032737,2383904
3420533,2026347
None,None
None,None
None,None
413631,254916
4013237,2388100
4146119,2380665
3869193,2309525
4044737,2383049
4070486,2383951
3968229,2384046
4090631,2373532
4103755,2384123
4124025,2379908
3960276,2319093
4115872,2382632
4193959,2383518
4162111,2380821
3965117,2372609
3940890,2373273
4138516,2391194
3372005,1984838
2124162,1246076
4075934,2380519
4165943,2385118
4030864,2366546
4147313,2384843
4011522,2379770
3627646,2083876
None,None
None,None
3326681,2024408
4090453,2365186
4165192,2383701
3999238,2380848
3759108,2136773
None,None
None,None
None,None
172667,107306
3708092,2174075
3910667,2383808
3788714,2308222
4063442,2382262
4106715,2387363
4149332,2384993
1603866,915940
None,None
1417983,856041
3930652,2308533
4127894,2384675
4131800,2391928
4118749,2380608
1599037,901919
None,None
None,None
None,None
2945437,1722025
4025951,2382634
4138732,2384714
3981778,2363837
4115165,2383240
4005708,2395394
3101297,1839656
None,None
None,None
3918845,2318829
4123010,2368124
3963022,2385716
4050655,2381194
3887148,2317035
4063176,2385238
4142168,2403657
4086778,2379553
1902359,1122538
4137081,2388669
4056413,2380636
4076348,2312960
4181682,2381516
4063052,2388483
3908373,2381560
1328129,774179
None,None
1095279,636798
3990016,2311403
4072169,2382098
4068929,2382626
4189047,2399480
1250225,747030
None,None
None,None
None,None
2837639,1660689
4150426,2387893
4005607,2380059
4067181,2365814
4060341,2386081
4104505,2380724
3116930,1785268
2686685,1604369
4123258,2385520
4067328,2379952
3881262,2363690
3913881,2383572
4039107,2381199
3997644,2318757
4137053,2385829
4082177,2384923
4121477,2383486
1868148,1118307
4143520,2384111
4098789,2382977
4039788,2310597
4122178,2385986
4013115,2383142
4190200,2381305
1416698,803449
None,None
1136435,672317
4029261,2312299
3969145,2399533
4139435,2381163
4186691,2389981
4212456,2373596
4114297,2386559
4045641,2384624
3339349,1997666
2301510,1372933
4036037,2383721
4171873,2382661
4093287,2368549
4188418,2383951
4139002,2382653
3659111,2106686
None,None
None,None
3377688,2006660
4154048,2374335
4180972,2387204
4185102,2380872
3739565,2145985
None,None
None,None
None,None
435368,268011
3982905,2387191
4000304,2383895
3967028,2308039
4242958,2381693
4189005,2384421
4223223,2385292
1668896,941116
None,None
1038816,603179
4012886,2312268
4178875,2386238
4217078,2384938
4103836,2383661
4174620,2372517
4203880,2384277
4160263,2382973
3434329,1969438
2536013,1479989
4068936,2384247
4140923,2383302
4218499,2370701
4067287,2385966
4185190,2381380
3656905,2077090
None,None
None,None
3534802,2024805
4206659,2371620
4219276,2386295
4146903,2384066
4126049,2317598
4149973,2382119
4145445,2384681
4026064,2381472
1900971,1071325
4228760,2390690
4213220,2379924
3924547,2235096
4212966,2386019
4169666,2386514
1085540,627492
None,None
471986,291687
4154273,2389882
4241142,2381898
4168000,2387767
4204908,2384438
4173718,2383381
4135211,2351480
4140584,2384156
4247252,2383422
4228833,2367949
1988927,1174411
4165379,2382984
4072566,2384012
4212437,2351032
4250429,2386861
4204477,2390201
4216278,2381459
48633,22791
None,None
2944139,1704186
4045157,2352262
4212927,2386996
4206339,2384212
4123338,2383027
4211016,2396145
4202672,2382262
4167922,2384775
2312686,1277548
3929022,2286935
4128484,2392033
4128304,2384455
4253886,2401757
4052467,2384030
4201075,2380305
2202676,1242155
None,None
791705,469003
4215664,2379982
4198028,2384243
4206546,2384448
4153327,2385345
4220893,2377059
4167348,2386617
4082344,2379567
4115109,2382442
1503112,856947
4225682,2380401
4211470,2381048
4155333,2368983
4223912,2383437
4141571,2380833
4136206,2381202
4208478,2390016
4189759,2379585
4176648,2380829
4164108,2362365
4179487,2384230
4146999,2382646
4266489,2393132
4224274,2392550
4205877,2384117
4040312,2381447
2251297,1287393
3639368,2029492
4263332,2410092
4189547,2381499
4168110,2390811
4219066,2384959
4206258,2384934
2152159,1203231
None,None
942749,555538
4241343,2382595
4140636,2384524
4110770,2384368
4042351,2384079
4187305,2370626
4181272,2386862
4248892,2383400
4269840,2385354
1405675,794903
4228757,2380813
4218923,2380634
4236293,2365744
4178299,2388177
4268724,2383313
4252984,2382565
4236111,2397879
4241750,2384081
4224208,2377507
4169316,2364304
4134154,2384168
4236132,2380461
4210854,2380980
4244565,2399037
4257374,2385701
4256073,2396353
2246080,1247840
4038304,2270830
4233502,2383993
4287540,2384710
4264475,2396861
4125328,2384179
4182633,2383136
2275731,1270217
None,None
673410,374324
4189147,2374625
4263520,2383767
4235041,2381557
4235180,2380695
4272194,2376023
4219022,2381661
4270572,2383679
4246157,2382520
1401818,777791
4199901,2367785
4301617,2383442
4230929,2363608
4248431,2387155
4242366,2360898
4211782,2355553
155623,82002
None,None
2924963,1670047
4010354,2366205
4273375,2387719
4267496,2383240
4258726,2381783
4279005,2408420
4247793,2379955
4241443,2380910
2158447,1206047
4146139,2335633
4225348,2384393
4243798,2381014
4277758,2396240
4228953,2384631
4248759,2380915
4260438,2375333
4148291,2387404
4216870,2383496
4203610,2380860
4278815,2403495
4227767,2386474
4263277,2384133
4242937,2360278
4242259,2382590
4283996,2382928
4257546,2381006
2040790,1154347
4262305,2383870
4262720,2388335
4155845,2354881
4274531,2385340
4204660,2380397
4258701,2380534
213265,115654
None,None
3046969,1736487
4249147,2368460
4241845,2388336
4278583,2397718
4231275,2381387
4281901,2389128
4263401,2380158
4274955,2382179
2068701,1154015
3816073,2138122
4280883,2385592
4106307,2296686
4256491,2386871
4062659,2382433
4214317,2381657
4274802,2372135
4233132,2381257
4248227,2380029
4271282,2386105
4213486,2386075
4305705,2386397
4224816,2383950
4217295,2372997
4278365,2382501
4211841,2380012
4258983,2376565
1367347,774205
4275078,2388478
4259193,2384762
4066082,2368306
4276042,2381787
4191613,2383395
4240735,2383585
46365,21789
None,None
3182556,1826816
4219878,2369629
4212367,2386098
4274842,2384155
4216057,2381319
4274256,2382834
4302915,2382678
4270812,2388359
2065798,1146935
3614968,2031722
4246646,2380398
4149774,2322988
4275054,2383272
4274671,2380012
4255112,2382685
4230769,2375301
4231929,2387355
4258077,2380924
4277090,2389478
4063033,2382537
4255683,2383529
4247249,2384706
4208647,2346075
4244273,2386141
4283222,2380807
4244499,2368107
1926853,1105200
4204848,2380663
4164912,2383127
4197707,2368710
4240644,2383889
4240634,2385261
4247681,2383137
31957,12831
None,None
2992395,1675857
4254036,2369685
4201243,2388811
4253742,2380851
4134325,2310772
4266232,2382895
4236347,2384758
4294398,2390667
1995402,1129191
4145370,2386040
4272058,2385441
4199781,2340215
4205249,2383434
4222459,2380035
4216179,2386522
4249889,2374411
4263372,2388618
4236229,2379032
4281856,2384156
4273043,2387598
4308461,2384518
4228504,2383781
4219560,2378225
4294348,2385776
4244017,2382823
4262970,2362599
1998366,1124990
4213004,2380188
4268216,2389801
4185416,2365515
4308967,2398181
4087122,2382642
4231792,2378153
1,None
None,None
3342332,1887894
4235893,2372154
4278638,2386074
4244059,2380390
4123180,2295221
4240738,2386650
4226916,2380471
4141774,2388538
2036839,1148616
4237465,2386295
4194354,2380809
4267338,2375445
4271166,2383917
4242300,2381160
4247301,2384035
1998146,1128098
None,None
888359,516366
4162688,2331417
4281309,2385290
4269029,2383635
4246250,2388370
4238367,2372854
4160432,2384420
4276368,2384781
4196429,2331407
1962890,1133334
4219134,2385417
4235399,2396329
4219896,2372141
4283819,2384813
4213739,2381420
4276261,2385161
4274925,2387261
4293225,2384467
4275375,2380260
4177376,2377293
4278164,2383633
4248366,2382119
4283522,2383984
4316770,2393436
4210264,2380924
4255694,2381008
2165178,1206026
3967189,2248439
4239498,2380615
4061078,2370073
4258811,2383560
4234048,2380836
4279125,2382582
2128308,1184121
None,None
737010,411865
4024646,2243195
4247701,2391605
4194488,2384257
4083023,2383610
4264739,2375139
4132250,2383814
4231081,2381986
4120146,2328128
2125621,1202105
4289843,2383234
4254610,2384159
4248204,2369543
4284733,2384619
4239767,2383978
4270161,2383724
4227537,2383533
4249547,2381379
4275371,2379573
4214704,2375602
4285260,2396911
4250045,2383491
4265744,2389840
4275334,2388051
4208197,2385080
4263167,2384100
2154183,1184456
4129680,2349329
4260643,2380525
4205982,2388616
4301592,2386171
4301216,2380977
4203939,2385567
2013617,1121649
None,None
907595,524959
3986374,2226835
4254227,2385877
4287549,2384706
4248635,2380561
4262339,2372808
4352824,2409418
4264970,2384843
4164989,2303872
2089431,1218003
4256441,2383107
4302542,2384620
4222651,2367379
4291807,2384476
4245122,2381654
4237100,2341571
None,None
None,None
3345533,1935910
4215581,2369690
4281869,2387067
4151375,2380248
4051299,2270338
4249744,2387089
4294552,2380373
4264970,2385028
2015641,1124111
3627759,2007925
4289731,2380432
4113759,2293257
4227527,2376727
4267110,2382763
4235879,2380100
4274177,2375399
4280803,2387622
4253734,2384830
4286141,2385933
4235128,2382777
4266847,2382879
4278917,2398668
4241881,2373710
4283547,2385587
4210360,2367215
4198206,2342170
1790806,1014107
4270137,2380967
4315747,2384697
4234201,2368408
4256883,2386112
4296339,2386965
4256635,2377872
None,None
None,None
3246623,1821992
4247395,2366552
4295742,2388158
4290360,2388139
4309584,2387337
4289479,2386898
4281284,2384408
4306189,2386378
1982027,1120516
3875226,2146172
4269142,2385319
4119292,2293933
4279993,2386618
4153927,2382919
4288152,2382711
4160603,2383893
4250667,2384436
4258496,2387956
4304652,2406378
4295963,2382943
4252534,2384810
4284219,2380266
4276466,2374377
4244782,2384898
4270948,2385202
4154865,2335693
1288922,698504
4255738,2382004
4284729,2383013
4243485,2372101
4255391,2381814
4278399,2384879
4230435,2372269
None,None
None,None
3370115,1900611
4197367,2367101
4297163,2381480
4234518,2382955
4217019,2348487
4246157,2385112
4210590,2383536
4286480,2383377
2018198,1127262
4217578,2385504
4291808,2384814
4124036,2310703
4276296,2389097
4244432,2380604
4268949,2380048
2022628,1114306
None,None
979090,548989
4108683,2311864
4153240,2385568
4270922,2382358
4253039,2380417
4279509,2373734
4280172,2384959
4276113,2384579
3990250,2212393
1364000,752548
4261795,2381458
4264238,2383171
4237220,2369714
4296758,2384539
4242205,2382675
4299373,2386817
4274264,2385015
4255741,2384656
4269462,2378287
4208313,2374539
4289207,2383967
4254798,2392625
4289140,2386686
4310352,2388005
4254168,2382337
4300384,2384488
2137900,1173812
3982728,2248270
4286798,2393494
4050015,2305140
22169906,12805118
4318086,2399712
4216664,2364738
4251205,2384533
4272256,2385337
4144670,2312173
4259616,2382190
4275205,2379744
4237258,2381904
1917501,1078487
4271302,2388524
4278161,2387312
4080073,2303484
4171722,2385477
4267355,2382662
4287531,2380265
1330065,745594
None,None
1565782,885943
4108787,2303212
4301751,2385200
4252201,2383713
4280143,2384849
4273738,2375895
4229105,2382370
4308166,2386441
3675162,2052973
1801456,995457
4259934,2380646
4279216,2380425
4238462,2369169
4255907,2384876
4254331,2382980
4029799,2257417
4301463,2397004
4288319,2384058
4245339,2376634
4264515,2368258
4260140,2385323
4306643,2383724
4257154,2376991
4218346,2385728
4245333,2387092
4246865,2380947
2070789,1147531
4240017,2386886
4276564,2385419
4258957,2364938
4316651,2386878
4254758,2386468
4263482,2385312
2098745,1157982
None,None
938205,550793
4220177,2376089
4281231,2384932
4286578,2380414
4236795,2381024
4219715,2351136
4236930,2381713
4294809,2380379
4259741,2384670
1764154,1059851
4247138,2381949
4252663,2385275
4222127,2349071
4306017,2386771
4292073,2407982
4298161,2387119
108508,55913
None,None
3088220,1747717
4215742,2356532
4259140,2384267
4263932,2380844
4247964,2373237
4278216,2383101
4292679,2384378
4257643,2384299
2134586,1187260
3811080,2190784
3846068,1921099
198902,505603
1967860,1239281
417601,723591
429816,306368
