instructions:u,cycles:u
4237789,2373581
3318923,1855117
None,None
4146469,2345331
1403935,776515
4131375,2303159
4226263,2382659
3037775,1673097
None,None
3654266,2041340
1664523,942211
4184247,2364193
4266078,2382004
3107835,1750580
None,None
3869793,2178753
1634518,913500
4242827,2377469
4238830,2385574
3021658,1679802
None,None
4151005,2334650
1800731,1024920
4234954,2366685
4255419,2371174
3295729,1848265
None,None
4066052,2346283
1422788,787878
4200076,2362089
4255374,2382217
3084196,1734040
None,None
3775024,2100649
1623362,922917
4277452,2386350
4301437,2381924
3091571,1721038
None,None
3802300,2163478
1414488,778708
4090304,2297208
4252659,2381124
3010476,1682928
None,None
3657350,2043114
1634271,914775
4183590,2366456
4255507,2375085
3139828,1762569
None,None
4142055,2329131
1531200,861978
4155828,2363500
4128165,2360751
3354203,1868110
None,None
4151157,2352826
1818784,1022876
4245044,2363967
4189590,2360811
3193781,1776343
None,None
3755707,2094024
1687042,961618
4223294,2368106
4275130,2385371
3012208,1692701
None,None
4122066,2328858
1808907,1021294
4189922,2365853
4287018,2384853
3204673,1791018
None,None
3681025,2056428
1771986,1019151
4261136,2388976
4251218,2380340
3068121,1713418
None,None
4106191,2335576
1577351,880929
4189214,2363644
4289900,2383384
3186033,1780182
None,None
3815553,2121109
1662602,946560
4233039,2366704
4211558,2365339
3103450,1762172
None,None
4076656,2326006
1699577,964992
4218004,2363681
4213755,2362243
3344838,1863434
None,None
3706437,2052601
1628746,929885
4261860,2364114
4202127,2365601
3158560,1770275
None,None
4129238,2332694
1793102,1018661
4187152,2367284
4298922,2394627
3135885,1751402
None,None
3477924,1946860
1434547,794737
4215193,2368517
4239940,2381486
3129236,1739517
None,None
3787424,2132260
1299412,773897
3962243,2239091
4217920,2380796
3023645,1684090
None,None
3770033,2094840
1555464,878325
4224740,2370063
4260473,2366128
3146145,1762301
None,None
4119491,2342060
1399525,762915
4206760,2367838
4260372,2384621
2962603,1645190
None,None
4142525,2335524
1411500,798633
4247663,2372169
4243600,2384394
3188090,1772422
None,None
6450430,3616418
None,None
55417,194556
370198,481293
89250,246876
1651871,811452
33361,181180
2044,24011
375581,509202
436445,303865
0,0
