category,canneal
runtime,2.847217082977295
l2miss,22321702.79069767
l3miss,5564660.465116278
instructions,1347575701.860465
cycles,2061507019.5348837
stall_cycles,1243873771.627907
intra_coh,0.0
inter_coh,0.0
wall_cycles,2214661889.7674417
llc_size,34578622.511627905
local_mem,299423315.34883726
remote_mem,2011802.7906976745
