instructions:u,cycles:u
37162144,22862270
37761536,22772892
37484727,22725063
36384039,22607288
37599253,22776055
37724230,22736259
37470449,22739251
36754222,22650523
37651471,22755773
37578204,22736094
36706634,22593123
37858051,22771769
37482881,22726937
37342881,22760621
36094410,22470019
37509996,22707728
36988741,22679007
36999368,22669067
36083105,22571949
37000353,22735240
37603378,22733274
36538463,22592214
37726857,22772754
37723956,22733089
37631899,22739564
36562267,22593529
37666980,22763765
37600322,22742577
37511205,22724704
37324226,22728986
37649288,22747927
38216545,23094158
36570350,22614316
37664392,22734717
37714444,22721751
37604228,22744568
36736605,22618688
37663623,22750451
37609534,22723001
36424401,22606396
37962187,22757875
37830096,22727803
37693855,22711330
36572929,22593386
37816869,22771832
37620121,22723976
37612243,22719725
36606815,22626205
37833280,22774949
30224404,22711461
15595945,22543000
7589220,8986017
5032726,3131692
20874265,14235132
29655614,19349320
29999662,19463835
29903705,19420672
29871431,19351647
30169073,19563324
29755986,19548127
30130978,19515567
30011088,19360205
30575280,19516375
30722296,19762460
30351979,19556620
30148548,19575670
30044873,19561687
30141608,19609748
29486188,19252802
29679941,19551619
29353602,19630879
30185650,19555579
29556121,19411948
30004990,19614319
29822283,19534648
29673580,19396015
30091902,19605979
29983429,19433561
29625660,19605306
29967550,19466337
30164216,19589556
29853607,19586913
29881379,19452954
30326610,19674566
30241263,19662297
29824548,19632154
29925406,19562188
30286640,19644302
30065178,19628727
29957473,19198216
30046121,19661575
29760330,19523891
30222261,19615709
30229569,19658138
30553169,19897813
30322146,19643716
30337766,19679313
29730366,19588908
29842105,19674133
30407192,19712341
18454636,21437876
12400400,19693092
26491025,18631609
31764284,19300255
31658557,19171596
32208320,19331935
32068074,19339632
28596896,19622465
28909368,18576248
40053152,16152426
12566042,5717591
57621719,21741011
65288248,22819476
61692882,22795158
58362551,20615813
12601639,5607338
12626091,5608387
12573101,5597375
12588878,5590016
12572543,5569709
12602652,5597094
12597921,5594098
12552402,5581458
12709953,5652643
11745522,15172388
30867961,22309969
43475287,23480570
43196166,23147804
43342645,23110449
37306507,22877612
42901300,23040374
48064360,22988508
55142826,22776224
56376815,23010906
58162058,22991863
58191241,23018247
57324468,22790481
58628681,23009866
58756288,22969250
57865858,22991996
56896133,22841870
58230489,23017795
58398055,22996258
56606093,22752886
55112148,22987306
27487764,22995986
42103009,23031574
57408874,22700967
57940901,22981418
58697066,22959331
57852294,22871276
59826311,22955807
58987789,22957968
59063134,22932018
58603929,22829193
60255391,23036569
60248385,23049093
59153820,23139506
60212602,23091190
56488752,22978850
18865191,23004113
41334946,22792111
46116160,23162275
43839528,23107345
43151989,23066487
43068540,23133436
43611006,23011785
44158550,23064399
42891106,22834109
43822158,23106576
43332157,23040448
43530241,23161994
43445186,22933507
43564821,23178235
42777720,23090091
40781604,22814713
42918740,23022869
43622016,23019671
43307455,23056033
42252893,22886368
42449106,23116675
42483055,23104151
42226792,22904534
41649389,23159014
40175398,23110283
41181358,23097536
40433950,22918738
41415066,23083021
42098119,23042754
38730956,23059613
41937116,23188704
41753324,23200542
41307113,23108041
41837893,23007558
41536861,23137766
41949906,23053255
40974440,23064127
40950034,23038908
41380532,23091116
41073810,23008655
40199214,22854391
40492588,23084638
38477961,23080193
41873290,23047040
40574015,22873051
40767883,23123626
39497695,23088280
40397282,21980397
37211657,21159489
15912331,20843198
34909566,22950460
39179527,22834148
42558194,23051776
44340904,23141442
42989490,22847570
44061106,23250637
44372707,23111857
43275788,23064013
43266949,22883950
45081493,23095202
45437169,23491311
44253490,22849960
44620438,23074925
44488311,23008730
45326683,23068995
44597990,22873764
45133172,23051044
44984218,23054391
44338618,22802364
45315776,23074405
45171484,23063706
44960987,23006770
44857616,22867897
46045400,23116114
44455988,23037094
45722449,23052386
44679893,22879101
45407449,23081760
45294930,23049588
44496993,22859006
45392862,23059524
44952358,23068087
45109610,23020866
43987159,22903410
44457641,22848238
44521947,23021445
43970791,22834647
45544500,23110455
44716007,23014099
45179659,23056097
44321082,22916659
45227596,23099532
44648649,23361708
43235945,22858198
44214019,23120118
44124268,23095447
44049716,23077872
42966241,22720037
43877893,23097221
44683435,23021507
43115483,22790970
44745372,23096644
44227888,23057567
44050130,23032464
43244760,22824801
43826475,23093936
44173417,22993471
44289278,23020386
43464137,22872671
44256879,23094988
44384259,23149167
42759705,22836026
43779974,23206275
43344637,23043320
44192203,23051529
42971092,22894498
43144930,23084078
43967830,23033689
43519915,22866998
43282603,23093627
44102091,23047851
44613995,23108490
43849660,22915899
44495139,23364718
45178030,23091903
44511899,22693098
45974149,23117982
45104878,23088295
45516224,23064624
45016572,22825648
45407881,23113974
45596875,23031842
45045363,23017809
45555948,23039252
44499508,22992528
45687094,23011407
44914991,22823777
44242453,22366810
45171661,22951289
45058713,23023460
44557232,22831154
45044125,22853223
45419138,22902100
44137501,22849852
44956839,23040246
45923629,23027673
45194123,23024576
44521725,22849624
45185656,23118509
44983460,23055160
44889820,22799863
45627296,23037624
44834704,23013231
44626317,22992468
44264358,22711437
45088294,23266119
44563801,23003977
44043582,22389391
45459372,23017438
45429059,22979421
45645143,23029314
44753375,22818943
45579086,23037920
45473814,23016459
45376354,23022438
44358245,22847883
43972345,23080332
44808002,23063704
43108585,22815201
44567452,23062338
44117479,23075421
43844341,23103772
43639028,22819725
44180199,23111566
44456591,23107870
43357444,22920183
44648280,23090745
44245060,23044792
44099017,23060175
43573258,22904095
44110675,23282566
43966372,23027474
41791017,22748747
43963497,23040356
43678503,23033438
43902292,23070704
43859715,23123887
44369581,23062039
43796117,23026623
43621656,23029158
33253206,22953696
25131344,20347229
16938027,9546979
14255040,7904598
12427971,5825336
7919162,5452164
7354982,3874036
6741753,2791925
7198251,2930368
7230182,2924846
7241607,11108902
9170437,23229441
39995141,22930838
45395916,22858904
47546764,22676205
49492197,22940709
49462092,22852143
48798371,22658752
49165651,22913726
49925635,22867835
48110756,22880932
49199016,22714109
49946245,22905752
49479068,22848395
46932050,21747713
50002020,22863423
49743202,22895283
49901653,22895697
47786053,21741750
43032348,19609271
42302525,19677837
48182457,22154039
47343662,21992317
48360313,22141305
47893360,22124975
47252219,21926569
48301084,22147716
47839779,22164767
47944376,22196234
46007616,22033896
47188352,22205185
47331112,22133703
44157363,21342928
46934396,22142554
46743756,22128452
45840351,22088499
44769881,21977121
46482830,22181647
47181537,22098576
46876668,22101652
46155717,22023242
47093006,22147782
46107249,21991193
46163234,21954641
47112587,22128825
45894198,22098256
46586665,22116235
45784099,21961569
46735745,22139178
47177976,22323214
43568329,21161130
46545241,22177416
45470405,22147138
46827627,22042551
45474916,21964182
46555807,22130753
46367087,22133011
46002544,22017972
45794962,22002010
46898037,22220531
46610112,22125243
47001183,22012213
48307241,22129538
47918780,22150302
47988077,22129032
46876095,22001437
48613464,22154303
47940509,22151200
46931843,21712151
48376328,22171511
48293606,22119468
48413671,22141119
47121443,21988074
48389447,22191540
47867362,22139748
47508737,22151018
47081570,22011330
48053789,22140542
47991826,22172059
47090733,21965973
47932597,22194339
48667310,22428409
48086025,22105375
47208457,22005156
48365777,22175324
48011898,22145254
46616184,21469051
47756114,22197738
48322086,22154264
48306144,22202049
46897057,22032560
48315578,22185811
47984949,22173607
47855861,22188814
47689042,22046538
48611520,22263688
47568008,22185062
46599745,22011079
46792021,22130750
46250443,22104549
47052374,22110446
46145088,22020991
46788058,22159137
46664322,22116140
44933192,21174848
46399445,22170427
46587082,22162095
46584905,22113239
45462810,21955470
46921067,22139790
46483270,22014575
46185182,22126608
46969330,22229479
46969820,22218636
46837252,22119539
45877439,21975462
46650430,22178934
47223111,22139039
46460878,22171347
46083422,21950359
47279952,22183257
46511394,22086913
45294802,21319295
46710056,22134244
47096663,22105475
46680921,22105923
46352539,22018169
46982453,22169135
47440262,22113595
48160835,22114596
46396433,21974900
43492599,22143271
34743758,22025262
27102076,15365101
27581704,12503540
26483257,11002503
26428457,11026702
22410045,10890483
17525279,10704463
13392959,8031766
11531746,4976252
12125538,5081760
12103712,5080143
12071415,5070800
11961345,5127510
11952676,5029649
12073169,5073668
11533787,4934922
12043680,5075504
12090122,5101464
12112292,5098867
11725450,5047618
13580169,5496676
12004985,5503017
7207928,5385123
5909939,18560426
7229383,19131764
8196900,19107318
344335,2577478
847052,3484267
2324152,5861440
28795650,21985298
37656820,22904016
42500962,22860353
44144650,23169193
43227797,22801289
44012951,23020683
43969070,22988224
43713448,22996868
41908590,22782693
43468135,22960686
43288367,22952898
43253859,22794245
43538853,23035176
43696568,23012120
43705667,23021748
44314324,23230438
44619512,23051754
45140438,23037885
43844724,22826183
44885996,23011485
45239099,22976582
45558673,23022408
44265721,23019077
45034911,23116880
44873102,23058059
44711590,23034692
43878506,23092402
44699149,22997765
45305891,23040957
44740145,22826725
44994773,22984361
45303547,23012360
45244019,23009620
44141613,22842201
44565186,23045766
45339264,23019065
44725481,22798234
45633117,23058696
45559696,23035497
44893078,22996143
44284645,22800383
45277775,23079870
45309530,23065100
43941282,22802044
44665596,23026514
45567704,23001064
45991422,23258946
44984227,22810460
45789597,23046185
45696179,22990939
44411015,22628267
45219124,22985872
45539146,22977798
44970955,22970112
44624893,22794842
45397616,23001798
45228517,22956590
45560217,22947374
44820201,22786716
45522614,23095208
45826086,23027545
44443356,22820242
45270178,23091138
45534817,23045507
45194542,23070075
44213069,22864746
44703708,23086711
44961192,22991202
44195379,22906693
44789683,23106884
44600022,23034124
44732843,23010501
44621331,22920126
44661173,23073789
44477517,23041115
43467228,22405729
44987883,23075362
45212860,23132872
44904034,23304195
43750664,22889532
44591667,23077323
44451064,23012851
44457536,23025823
43732255,22853906
44522436,23083872
44198492,23046500
43753174,22859961
44465807,23044651
44587779,23055404
44231990,23004364
43780827,22858302
44737753,23124543
44884908,23040850
43523778,22790962
45236729,23034030
45167791,23054296
44870968,23065861
44383829,22915806
45144503,23107540
44881786,23079929
43915564,22909463
44749847,23110463
44243149,23058914
44923267,23041817
43884341,22870410
44946071,23127086
44291066,23076325
44416018,23066736
44563209,23063496
44669650,23247998
43851787,23038944
44543021,22818879
45568560,23076693
45861999,23047713
45733917,23075554
44850639,22818566
44889205,23080189
45421570,23018038
44463747,22853563
45826114,23047590
44678818,22989104
45488646,22986429
44503433,22829883
45330063,23064545
45492391,23008543
43993154,22829747
45478094,23041003
44890432,23022479
44720849,23034477
44311379,22864156
45267636,23093682
44739190,23017475
44043229,22566589
44833365,23057816
44957461,23038199
45171564,23028156
44983123,22860566
44675972,23033715
45355100,23053161
44877764,22967009
33114354,22791606
28611146,19018478
17678764,11864266
12380096,8324543
8571994,5877302
7323260,3045908
7270377,2927226
7152738,2901157
7284911,12247147
8749532,23061644
27854751,22828455
26331201,23183486
24886533,23109063
24757830,23173940
24776653,23023152
25354394,23210906
25410795,23166234
24747275,23015790
25303348,23276047
24924267,23185643
24603128,23128773
23580241,23025602
24951819,23234776
24349912,23187132
23256594,22416082
24792922,23244850
24657521,23342250
24176721,23351425
23451011,23141732
22412993,23320582
22479453,23154090
23127454,23192733
22722897,23635797
22849634,23199222
23696129,23219592
22785004,22958816
23232876,23221240
23234953,23320903
22693509,23165233
22431362,23015278
23293517,23198861
23668043,23080263
22969817,22993977
23196253,23213825
22358229,23133292
22740130,23135312
23095075,22951855
23072398,23299285
23779546,23291722
23390344,22602558
14979567,22143130
16986746,18613348
22715877,23204098
20403273,22901876
21629075,23125348
22645613,23119017
21272409,22849611
21004998,23106628
21855601,23039159
19520066,23005045
21038207,22897514
22394714,23077217
21805004,23132074
20765902,23158506
23075995,23745496
23420653,23054557
23229637,23052361
23115880,22860316
23624417,23076356
24219664,23090976
23280072,23009423
22781584,23057330
24078917,23047445
24496361,23055873
24008761,22970545
23342238,23074245
23325153,23002283
23562921,23043239
24162333,22950379
24265127,23126973
23480362,23051052
22670998,22887273
23456030,23028598
23565093,23090510
24786560,23097412
24266476,22914048
24344484,23129651
22851731,23021623
22156678,22787385
23635839,22990845
23334109,22959208
23415227,22944008
23523761,22696802
14496546,21051950
39120087,23339885
30654968,23356498
30580087,23169008
31853536,22937091
32746402,23020456
31338201,22777742
30868276,23032672
31121162,22923003
31631271,23003334
32309359,23129525
32450746,23104783
32826077,23111381
31990558,22937571
31806360,23148559
31334206,23138001
31544787,23100685
32117919,22939726
32672091,23119569
32126429,23107573
30544083,22994502
33070880,23157607
33047150,23181642
32471989,23131618
32303524,22938815
32916307,23071509
32184724,23111396
32417253,22899123
33039225,23111876
32775277,23120518
32405474,23145893
32156500,22882150
31680144,23103680
33133678,23177055
32611355,23313349
33823400,23185662
30375096,23153068
34930237,23086647
35120393,22874444
34006504,23082895
34765791,23100329
34529643,22985758
20500970,22855441
12007723,14090492
39341708,21456961
48883175,22756405
58430071,22957287
60274895,22855261
61782312,22849048
59256837,22659025
61672337,22920149
61618228,22882748
60138439,22716216
61814118,23146844
61836489,22920982
62080668,22942894
60441120,22787075
61842949,22940091
62595628,22922558
60320243,22752584
62305741,22909442
62539710,22871208
61914520,22900446
60161353,22730933
62359389,22905669
63213968,23302126
61531237,22880986
60805365,22736338
62267189,22955829
62251118,22919791
60480142,22720776
62646670,22910179
62781911,22917044
62485533,22891967
53286891,22718667
19871422,22808603
12070874,11630435
28017363,14891657
26513550,23460789
20625636,23232606
21257557,23084696
20983906,23018002
20279830,23102473
22069526,23076149
19145967,22907474
21898766,22906839
21416357,22988372
21257343,22961568
22244859,22931411
21828426,23056888
22321040,23109462
22447063,23131676
22633307,23157182
22571720,23065267
22831739,23023996
22678617,23063803
22005432,23094573
23266227,23407991
23397861,23148159
22987950,22989670
23484362,23120237
22372302,23036392
22704175,22922340
22621188,23192849
22946476,23182832
23482420,23209333
22070138,23160772
22722709,23297114
22072970,23340991
22237001,23174187
23043841,23223722
23465334,23208185
23423255,23289382
21477946,23047506
26011837,23250938
24530426,23194793
23115266,22990443
24974613,23174993
25139414,22958920
13674818,19949807
6911060,22830528
11272827,22974534
30418363,22840864
38545720,22723357
43911228,22920095
44907379,22941629
44594990,22949131
44290513,22818873
45821254,23275649
44447387,22987577
43952382,22980035
44474039,22974766
44812435,23014249
44928235,22993323
43869452,22828461
44680118,22984844
45194764,23061106
44366176,23023619
44075928,22895182
44228469,23086077
43462006,23024773
43580329,22836693
44626751,23058159
44224801,23121353
44326399,23038394
43790291,22792410
44069772,23003601
44316859,23027222
43123522,22807545
43539834,23017730
44099175,23022191
43886035,23092147
43661816,22898439
44320219,22988639
44403843,23129653
43025686,22812749
43501700,23023016
44416152,23085802
44120385,23073888
43396881,22827750
44598782,23164715
44087337,23030170
43795386,23011998
43075758,22812012
43389581,22998773
43879821,23042244
43070113,22829578
44150659,23197600
44750855,23033020
43481720,22984371
45128414,22860424
45509098,23221989
45592287,23013450
43750973,22794263
45542416,23010255
45350029,22955831
45373998,23007094
44533546,22818181
45542007,23049151
45410442,23018565
44746517,22892759
45635684,23026387
45607603,23017818
45096231,23017939
44998729,22832516
45600441,23075027
45285786,23046704
44968890,23074290
44790857,23089909
44866299,23010262
45411105,23006633
45229178,23098371
45375912,23056003
45324465,23065648
46042200,23084053
44706682,22911706
45868251,23096754
45142896,23000728
44770425,22809421
45639123,23019001
45675860,22999307
45513170,23051324
44864686,22861513
45302728,23068455
44732535,22990398
44972909,22809030
44772521,23065234
44577960,23016175
44817504,22962577
43405480,22848942
44138014,23034226
44186623,23011180
44037833,22955556
44310174,23036120
44203382,23024990
44436348,23028088
44026609,22874263
44907820,23052564
44370902,23128422
44786582,23133003
44127123,22945299
44363466,23153281
44082900,23137063
44995062,23229531
44012188,23125494
44299012,23100716
44225854,23077561
44093337,22922909
44309424,23127227
44628310,23070255
44115602,22908969
44434997,22986468
44795201,23025023
44749500,23106268
43791190,22913687
44748508,23065476
44549822,23035941
43333856,22855089
44065017,23121627
44179127,22993195
45723197,22995215
44779518,22798788
45330449,23037606
45411897,23004593
45457783,23017247
45323763,23075110
45252618,23028980
44935332,23000802
45088805,22814006
45034514,23092480
44977229,23049382
45533491,23089000
44293513,22838232
44689986,23056532
45268133,23241707
43906294,22833282
44966675,23072992
44241897,23036852
45304499,23017725
44455843,22844120
45409608,23079322
45506180,23027748
33611379,22751083
28351044,19847559
17228857,11911767
15328091,7903741
9215466,5789947
8142558,4835187
7291896,2934727
6794162,2748354
7376769,12022098
8616684,23057822
32520715,22775809
35737013,22580767
37204273,22784331
37581859,22739774
37601977,22740725
36856522,22621850
37876185,22787742
37851494,22737945
36618783,22620728
38220679,22903513
37880451,22874238
37583173,22728254
36189537,22613581
37828677,22798360
38292190,23128187
37576955,22727536
37644773,22775648
37733739,22742680
37547072,22758516
36769028,22608660
37749711,22755580
37676900,22749289
37707289,22751323
36794396,22626932
37847241,22782938
37324955,22754540
36462103,22609753
37679101,22776404
37826050,22738552
37542031,22761211
36688037,22598549
37817025,22801850
37797820,22725741
37360606,22726285
36845359,22615978
37583790,22740957
37359582,22705598
36243562,22586628
37262049,22770509
37523504,22733353
37637747,22732543
36858673,22636496
37744928,22779221
37653362,22711169
36925958,22586767
38361720,23039728
37759275,22730062
37704359,22711224
36757820,22607502
37811201,22764053
37685625,22755164
37502622,22728507
36606993,22602147
37608774,22754325
37575825,22755423
36275793,22567757
37275394,22733613
22888083,22685620
13075696,20681272
5078924,3731726
4744521,2850972
30907722,22330575
32775690,22908055
32295478,22979621
34392799,22979845
33625419,22993114
34195121,22870043
34744313,23095409
34367583,23129549
34664821,23083962
34050150,22889165
34160657,23158787
33409590,23337627
33423306,22841394
34193792,23179289
34136872,23191328
34464901,23134990
34875280,23377515
34372776,23103903
34629188,23137801
34821568,23154109
35233299,23135773
35108333,23199784
34857363,23215908
34193116,22993000
34884393,23129746
34753595,23132413
35385627,22925784
35780099,23224546
36194151,23157136
35520860,23069594
35742038,22875751
36058371,23164887
35749818,23144224
35377055,22937166
36372687,23197567
36098397,23219142
36239028,23170596
35553417,23012622
35791136,23211093
36012158,23191561
27919969,22835343
16050090,22992353
36952937,22985616
36192021,22990723
36210681,22787718
37512048,23064490
32516262,23032950
46616433,23080110
56099801,22640996
64692644,22817660
63335322,22770760
67155642,22648420
33730137,23100060
21992204,23175434
23740334,23001183
23725832,22834193
21636667,23057983
26919633,22900919
40438563,22786731
44505255,23013810
43659083,22933015
42282920,22972635
39989827,22798795
37655868,22886636
54116218,22802845
56898114,22839910
56214969,22694016
58989892,22918961
58563446,22918542
57055376,22741073
58527859,22934353
58356265,22905381
58023703,23061541
57258741,22849240
58955194,23030263
58678837,23008045
57353999,22823941
49070684,22895882
36431273,23105968
60660505,23403073
57574981,22871933
59462880,23036276
59681587,23068042
58359727,22581857
59387558,23016186
59609486,22980693
60100907,23046844
58543870,22861424
60762943,23063726
60085283,23024812
60433260,23002345
55910200,22809867
28646420,23131277
47663228,23153931
42184882,22957521
42037731,23073179
41842219,23084298
42043844,23079876
40952330,22860015
42853803,23064762
40269757,23048712
43738663,22853040
43752077,23049040
43692883,23072681
43984262,23083230
41832502,22905057
43411424,23092170
42833648,23066697
41890521,22833819
43291534,23031646
43485728,23317800
43263647,23042389
41067155,22863720
42871277,23095149
42761074,23025133
41695402,22762669
43794472,23020628
42926012,22990792
43100856,23025652
42442958,22840394
43536994,23005291
43126206,23031253
43533123,23082819
