category,streamcluster
runtime,1.7203047275543213
l2miss,49911071.81818181
l3miss,130062.72727272728
instructions,3350452469.0909095
cycles,1880533705.4545453
stall_cycles,231476564.54545453
intra_coh,0.0
inter_coh,4.545454545454545
wall_cycles,2250414111.818182
llc_size,0.0
local_mem,0.0
remote_mem,417047.2727272727
