category,canneal
runtime,5.3554604053497314
l2miss,13286536.266666668
l3miss,3090771.466666667
instructions,851099190.6666666
cycles,1230256787.2
stall_cycles,720348692.0
intra_coh,0.0
inter_coh,0.26666666666666666
wall_cycles,2152923648.8
llc_size,34136391.68
local_mem,175811242.66666666
remote_mem,2097152.0
