category,streamcluster
runtime,2.1183457374572754
l2miss,38961628.27586207
l3miss,102854.4827586207
instructions,2612341572.413793
cycles,1468577668.9655173
stall_cycles,181400206.89655173
intra_coh,0.0
inter_coh,0.0
wall_cycles,2200491650.3448277
llc_size,2259.862068965517
local_mem,45197.24137931035
remote_mem,0.0
