category,canneal
runtime,4.436280727386475
l2miss,13364139.210526317
l3miss,3181015.7894736845
instructions,858868051.5789473
cycles,1244577135.5263157
stall_cycles,728713907.3684211
intra_coh,0.0
inter_coh,0.7894736842105263
wall_cycles,2151192676.8421054
llc_size,35784380.631578945
local_mem,166357962.10526314
remote_mem,2138543.1578947366
