category,streamcluster
runtime,3.396929979324341
l2miss,22232300.754716985
l3miss,63278.867924528306
instructions,1491423733.2075472
cycles,843032114.3396227
stall_cycles,106152241.88679245
intra_coh,0.0
inter_coh,0.7547169811320754
wall_cycles,2164251124.9056606
llc_size,3709.5849056603774
local_mem,24730.566037735847
remote_mem,49461.132075471694
