category,streamcluster
runtime,4.502891778945923
l2miss,18420673.0
l3miss,51589.0
instructions,1231392360.6666665
cycles,706536247.3333334
stall_cycles,95881802.66666667
intra_coh,0.0
inter_coh,0.6666666666666666
wall_cycles,2147188403.0
llc_size,3276.8
local_mem,21845.333333333332
remote_mem,109226.66666666666
