category,canneal
runtime,33.31798839569092
l2miss,3773149.2156862747
l3miss,934247.2549019608
instructions,247422241.96078432
cycles,460761645.0980392
stall_cycles,310700268.4313725
intra_coh,0.0
inter_coh,0.0
wall_cycles,2104683866.0784314
llc_size,36942386.196078435
local_mem,49087749.01960784
remote_mem,89951.37254901961
