category,streamcluster
runtime,1.7641568183898926
l2miss,48178396.52173913
l3miss,151201.73913043478
instructions,3238710097.3913045
cycles,1818568046.956522
stall_cycles,224223027.82608694
intra_coh,0.0
inter_coh,0.0
wall_cycles,2230847288.695652
llc_size,82632.34782608696
local_mem,341926.95652173914
remote_mem,113975.65217391304
