     0.024892811,953772,,instructions:u,986836,100.00,0.85,insn per cycle
     0.024892811,844526,,cycles:u,986976,100.00,,
     0.026018489,1001901,,instructions:u,993110,100.00,0.90,insn per cycle
     0.026018489,861284,,cycles:u,993260,100.00,,
     0.027145158,1055151,,instructions:u,999994,100.00,0.96,insn per cycle
     0.027145158,903157,,cycles:u,1000133,100.00,,
     0.028275486,1423216,,instructions:u,1005554,100.00,1.30,insn per cycle
     0.028275486,975703,,cycles:u,1005686,100.00,,
     0.029402956,999298,,instructions:u,1010532,100.00,0.92,insn per cycle
     0.029402956,905464,,cycles:u,1010658,100.00,,
     0.030533020,4614,,instructions:u,973793,100.00,0.00,insn per cycle
     0.030533020,7754,,cycles:u,973793,100.00,,
     0.031642762,640554,,instructions:u,956010,100.00,0.62,insn per cycle
     0.031642762,434012,,cycles:u,956118,100.00,,
     0.032749103,1070033,,instructions:u,961234,100.00,1.04,insn per cycle
     0.032749103,885906,,cycles:u,961338,100.00,,
     0.033856329,920930,,instructions:u,966633,100.00,0.90,insn per cycle
     0.033856329,883719,,cycles:u,966746,100.00,,
     0.034968043,1436818,,instructions:u,971455,100.00,1.41,insn per cycle
     0.034968043,977063,,cycles:u,971566,100.00,,
     0.036080855,1099899,,instructions:u,975977,100.00,1.08,insn per cycle
     0.036080855,943609,,cycles:u,975977,100.00,,
     0.037216127,1364951,,instructions:u,981485,100.00,1.34,insn per cycle
     0.037216127,1054130,,cycles:u,981597,100.00,,
     0.038337190,993893,,instructions:u,986599,100.00,0.98,insn per cycle
     0.038337190,886363,,cycles:u,986703,100.00,,
     0.041199340,967431,,instructions:u,992097,100.00,0.96,insn per cycle
     0.041199340,884493,,cycles:u,992097,100.00,,
     0.042313368,1076062,,instructions:u,993956,100.00,1.07,insn per cycle
     0.042313368,876071,,cycles:u,994058,100.00,,
     0.043445658,945916,,instructions:u,997918,100.00,0.94,insn per cycle
     0.043445658,871165,,cycles:u,998009,100.00,,
     0.044582053,1479277,,instructions:u,1001643,100.00,1.47,insn per cycle
     0.044582053,1049971,,cycles:u,1001742,100.00,,
     0.045695636,986247,,instructions:u,1004568,100.00,0.99,insn per cycle
     0.045695636,891273,,cycles:u,1004655,100.00,,
     0.046808122,999312,,instructions:u,1007345,100.00,1.00,insn per cycle
     0.046808122,892407,,cycles:u,1007432,100.00,,
     0.047922176,1015056,,instructions:u,1010674,100.00,1.02,insn per cycle
     0.047922176,896338,,cycles:u,1010760,100.00,,
     0.049057369,983916,,instructions:u,1013947,100.00,0.99,insn per cycle
     0.049057369,885865,,cycles:u,1014029,100.00,,
     0.051183871,1515122,,instructions:u,1015686,100.00,1.52,insn per cycle
     0.051183871,1044427,,cycles:u,1015686,100.00,,
     0.052299057,906618,,instructions:u,1017216,100.00,0.92,insn per cycle
     0.052299057,860824,,cycles:u,1017295,100.00,,
     0.053413339,1126872,,instructions:u,1020092,100.00,1.14,insn per cycle
     0.053413339,931941,,cycles:u,1020171,100.00,,
     0.054543947,1038073,,instructions:u,1022612,100.00,1.05,insn per cycle
     0.054543947,898072,,cycles:u,1022695,100.00,,
     0.055702832,1007966,,instructions:u,1024470,100.00,1.02,insn per cycle
     0.055702832,896231,,cycles:u,1024548,100.00,,
     0.056834228,1530239,,instructions:u,1026815,100.00,1.55,insn per cycle
     0.056834228,1081688,,cycles:u,1026888,100.00,,
     0.057968538,1060337,,instructions:u,1029472,100.00,1.08,insn per cycle
     0.057968538,909809,,cycles:u,1029547,100.00,,
     0.059104576,1072892,,instructions:u,1031758,100.00,1.09,insn per cycle
     0.059104576,907546,,cycles:u,1031827,100.00,,
     0.061194388,302940,,instructions:u,1025949,100.00,0.31,insn per cycle
     0.061194388,440266,,cycles:u,1025949,100.00,,
     0.062334706,1087736,,instructions:u,1026981,100.00,1.12,insn per cycle
     0.062334706,929887,,cycles:u,1027053,100.00,,
     0.063476498,1054895,,instructions:u,1028966,100.00,1.09,insn per cycle
     0.063476498,924486,,cycles:u,1029097,100.00,,
     0.064618538,1125454,,instructions:u,1030794,100.00,1.16,insn per cycle
     0.064618538,937453,,cycles:u,1030869,100.00,,
     0.065753137,1353681,,instructions:u,1032404,100.00,1.39,insn per cycle
     0.065753137,970474,,cycles:u,1032470,100.00,,
     0.066861983,1111244,,instructions:u,1033863,100.00,1.15,insn per cycle
     0.066861983,885892,,cycles:u,1033922,100.00,,
     0.067990269,1114964,,instructions:u,1035543,100.00,1.15,insn per cycle
     0.067990269,906528,,cycles:u,1035601,100.00,,
     0.069116862,1147709,,instructions:u,1037053,100.00,1.19,insn per cycle
     0.069116862,927242,,cycles:u,1037114,100.00,,
     0.070223490,1388547,,instructions:u,1038330,100.00,1.43,insn per cycle
     0.070223490,956482,,cycles:u,1038387,100.00,,
     0.071329772,1095416,,instructions:u,1033694,100.00,1.14,insn per cycle
     0.071329772,784737,,cycles:u,1033750,100.00,,
     0.072437952,1343189,,instructions:u,1034941,100.00,1.39,insn per cycle
     0.072437952,951728,,cycles:u,1034992,100.00,,
     0.073544987,1294628,,instructions:u,1036153,100.00,1.34,insn per cycle
     0.073544987,946913,,cycles:u,1036209,100.00,,
     0.074651994,1389474,,instructions:u,1037782,100.00,1.44,insn per cycle
     0.074651994,1005571,,cycles:u,1037836,100.00,,
     0.075765399,1324513,,instructions:u,1038967,100.00,1.37,insn per cycle
     0.075765399,962993,,cycles:u,1039023,100.00,,
     0.076899111,1405720,,instructions:u,1040467,100.00,1.46,insn per cycle
     0.076899111,1000934,,cycles:u,1040527,100.00,,
     0.078012215,1356652,,instructions:u,1041234,100.00,1.40,insn per cycle
     0.078012215,1009221,,cycles:u,1041283,100.00,,
     0.079130017,1283675,,instructions:u,1042771,100.00,1.33,insn per cycle
     0.079130017,940375,,cycles:u,1042822,100.00,,
     0.081179256,1505533,,instructions:u,1045440,100.00,1.56,insn per cycle
     0.081179256,1092422,,cycles:u,1045520,100.00,,
     0.082321902,1247215,,instructions:u,1047454,100.00,1.29,insn per cycle
     0.082321902,925564,,cycles:u,1047502,100.00,,
     0.083432020,1205173,,instructions:u,1048769,100.00,1.25,insn per cycle
     0.083432020,951760,,cycles:u,1048816,100.00,,
     0.084542999,1252818,,instructions:u,1050122,100.00,1.30,insn per cycle
     0.084542999,954891,,cycles:u,1050167,100.00,,
     0.085652830,1434685,,instructions:u,1051307,100.00,1.48,insn per cycle
     0.085652830,1007566,,cycles:u,1051353,100.00,,
     0.086762129,1371027,,instructions:u,1052446,100.00,1.42,insn per cycle
     0.086762129,978819,,cycles:u,1052492,100.00,,
     0.087872711,1319246,,instructions:u,1053618,100.00,1.36,insn per cycle
     0.087872711,974213,,cycles:u,1053663,100.00,,
     0.091188131,2059809,,instructions:u,1067079,100.00,2.11,insn per cycle
     0.091188131,1594558,,cycles:u,1067079,100.00,,
     0.092357096,1190927,,instructions:u,1067122,100.00,1.22,insn per cycle
     0.092357096,891282,,cycles:u,1067170,100.00,,
     0.093487889,1032962,,instructions:u,1067992,100.00,1.06,insn per cycle
     0.093487889,940336,,cycles:u,1068037,100.00,,
     0.094603206,1502632,,instructions:u,1068405,100.00,1.54,insn per cycle
     0.094603206,969282,,cycles:u,1068449,100.00,,
     0.095734400,1332250,,instructions:u,1069191,100.00,1.37,insn per cycle
     0.095734400,958514,,cycles:u,1069233,100.00,,
     0.096863644,1158797,,instructions:u,1070008,100.00,1.19,insn per cycle
     0.096863644,925504,,cycles:u,1070052,100.00,,
     0.097969877,1335123,,instructions:u,1070474,100.00,1.37,insn per cycle
     0.097969877,938519,,cycles:u,1070515,100.00,,
     0.099097150,1038192,,instructions:u,1071237,100.00,1.07,insn per cycle
     0.099097150,905913,,cycles:u,1071279,100.00,,
     0.100226446,1572654,,instructions:u,1071778,100.00,1.62,insn per cycle
     0.100226446,985480,,cycles:u,1071820,100.00,,
     0.101355606,1285822,,instructions:u,1068094,100.00,1.32,insn per cycle
     0.101355606,818690,,cycles:u,1068133,100.00,,
     0.102461900,1204080,,instructions:u,1068586,100.00,1.24,insn per cycle
     0.102461900,909894,,cycles:u,1068623,100.00,,
     0.103570621,1351752,,instructions:u,1069220,100.00,1.39,insn per cycle
     0.103570621,987768,,cycles:u,1069262,100.00,,
     0.104683829,1080274,,instructions:u,1069782,100.00,1.11,insn per cycle
     0.104683829,889454,,cycles:u,1069822,100.00,,
     0.105791381,1259823,,instructions:u,1070297,100.00,1.30,insn per cycle
     0.105791381,921092,,cycles:u,1070335,100.00,,
     0.106898513,1400855,,instructions:u,1070969,100.00,1.45,insn per cycle
     0.106898513,981603,,cycles:u,1071008,100.00,,
     0.108007591,1550421,,instructions:u,1071414,100.00,1.60,insn per cycle
     0.108007591,987398,,cycles:u,1071451,100.00,,
     0.109115190,1516412,,instructions:u,1071852,100.00,1.56,insn per cycle
     0.109115190,1004547,,cycles:u,1071890,100.00,,
     0.111197849,300160,,instructions:u,1067680,100.00,0.31,insn per cycle
     0.111197849,409955,,cycles:u,1067680,100.00,,
     0.112334907,1382883,,instructions:u,1067786,100.00,1.44,insn per cycle
     0.112334907,982015,,cycles:u,1067822,100.00,,
     0.113465030,1237613,,instructions:u,1068522,100.00,1.28,insn per cycle
     0.113465030,948553,,cycles:u,1068562,100.00,,
     0.114604678,1224958,,instructions:u,1069064,100.00,1.27,insn per cycle
     0.114604678,919061,,cycles:u,1069106,100.00,,
     0.115747276,1118542,,instructions:u,1069852,100.00,1.16,insn per cycle
     0.115747276,947152,,cycles:u,1069892,100.00,,
     0.116879618,1581333,,instructions:u,1070540,100.00,1.64,insn per cycle
     0.116879618,1045659,,cycles:u,1070577,100.00,,
     0.118011366,1556507,,instructions:u,1071224,100.00,1.61,insn per cycle
     0.118011366,1020978,,cycles:u,1071259,100.00,,
     0.119146959,1545173,,instructions:u,1071891,100.00,1.60,insn per cycle
     0.119146959,1034479,,cycles:u,1071928,100.00,,
     0.121173161,1683434,,instructions:u,1075706,100.00,1.74,insn per cycle
     0.121173161,1222769,,cycles:u,1075706,100.00,,
     0.122339925,1149295,,instructions:u,1075759,100.00,1.19,insn per cycle
     0.122339925,771638,,cycles:u,1075794,100.00,,
     0.123475182,1394681,,instructions:u,1076359,100.00,1.44,insn per cycle
     0.123475182,983084,,cycles:u,1076392,100.00,,
     0.124604415,1026715,,instructions:u,1076858,100.00,1.06,insn per cycle
     0.124604415,895895,,cycles:u,1076892,100.00,,
     0.125709469,1309195,,instructions:u,1077197,100.00,1.36,insn per cycle
     0.125709469,923944,,cycles:u,1077228,100.00,,
     0.126814587,1469736,,instructions:u,1077464,100.00,1.52,insn per cycle
     0.126814587,972269,,cycles:u,1077497,100.00,,
     0.127942841,1515657,,instructions:u,1077954,100.00,1.57,insn per cycle
     0.127942841,1001172,,cycles:u,1077989,100.00,,
     0.129069987,1283300,,instructions:u,1078472,100.00,1.33,insn per cycle
     0.129069987,937388,,cycles:u,1078504,100.00,,
     0.130195747,1347139,,instructions:u,1078965,100.00,1.40,insn per cycle
     0.130195747,952742,,cycles:u,1078995,100.00,,
     0.131313217,754218,,instructions:u,1073826,100.00,0.79,insn per cycle
     0.131313217,535272,,cycles:u,1073876,100.00,,
     0.132462649,1128963,,instructions:u,1074946,100.00,1.18,insn per cycle
     0.132462649,841697,,cycles:u,1074975,100.00,,
     0.133573155,1347917,,instructions:u,1075487,100.00,1.40,insn per cycle
     0.133573155,956463,,cycles:u,1075517,100.00,,
     0.134682173,1120701,,instructions:u,1075728,100.00,1.17,insn per cycle
     0.134682173,874671,,cycles:u,1075757,100.00,,
     0.135793232,1599602,,instructions:u,1076295,100.00,1.67,insn per cycle
     0.135793232,991040,,cycles:u,1076326,100.00,,
     0.136912067,1477519,,instructions:u,1076820,100.00,1.54,insn per cycle
     0.136912067,1035579,,cycles:u,1076820,100.00,,
     0.138049723,1700894,,instructions:u,1076786,100.00,1.77,insn per cycle
     0.138049723,1020017,,cycles:u,1076819,100.00,,
     0.139182225,1247832,,instructions:u,1077369,100.00,1.30,insn per cycle
     0.139182225,977536,,cycles:u,1077398,100.00,,
     0.141185433,1281018,,instructions:u,1072511,100.00,1.34,insn per cycle
     0.141185433,707385,,cycles:u,1072511,100.00,,
     0.142333588,354379,,instructions:u,1072623,100.00,0.37,insn per cycle
     0.142333588,528004,,cycles:u,1072655,100.00,,
     0.143458856,1529338,,instructions:u,1073348,100.00,1.60,insn per cycle
     0.143458856,1003863,,cycles:u,1073377,100.00,,
     0.144567898,1291704,,instructions:u,1073671,100.00,1.35,insn per cycle
     0.144567898,969530,,cycles:u,1073671,100.00,,
     0.145700239,1335714,,instructions:u,1073718,100.00,1.40,insn per cycle
     0.145700239,946837,,cycles:u,1073749,100.00,,
     0.146812593,1121548,,instructions:u,1073690,100.00,1.17,insn per cycle
     0.146812593,915017,,cycles:u,1073719,100.00,,
     0.147944066,1612758,,instructions:u,1074142,100.00,1.69,insn per cycle
     0.147944066,1017762,,cycles:u,1074172,100.00,,
     0.149074821,1592598,,instructions:u,1074574,100.00,1.67,insn per cycle
     0.149074821,1025795,,cycles:u,1074601,100.00,,
     0.150203540,1316492,,instructions:u,1075052,100.00,1.38,insn per cycle
     0.150203540,954901,,cycles:u,1075080,100.00,,
     0.151337493,910176,,instructions:u,1070948,100.00,0.96,insn per cycle
     0.151337493,596479,,cycles:u,1070976,100.00,,
     0.152451033,1223457,,instructions:u,1071452,100.00,1.28,insn per cycle
     0.152451033,936403,,cycles:u,1071477,100.00,,
     0.153560926,1361220,,instructions:u,1071933,100.00,1.43,insn per cycle
     0.153560926,954459,,cycles:u,1071958,100.00,,
     0.154670001,1211165,,instructions:u,1072444,100.00,1.27,insn per cycle
     0.154670001,949218,,cycles:u,1072470,100.00,,
     0.155780233,1578836,,instructions:u,1072854,100.00,1.66,insn per cycle
     0.155780233,977033,,cycles:u,1072878,100.00,,
     0.156901088,1418646,,instructions:u,1073329,100.00,1.49,insn per cycle
     0.156901088,1033141,,cycles:u,1073329,100.00,,
     0.158038553,1757058,,instructions:u,1073323,100.00,1.84,insn per cycle
     0.158038553,1022246,,cycles:u,1073352,100.00,,
     0.159172136,1549721,,instructions:u,1073991,100.00,1.62,insn per cycle
     0.159172136,1068609,,cycles:u,1074017,100.00,,
     0.161191250,1503343,,instructions:u,1070295,100.00,1.58,insn per cycle
     0.161191250,783847,,cycles:u,1070295,100.00,,
     0.162301648,1050446,,instructions:u,1070301,100.00,1.10,insn per cycle
     0.162301648,868205,,cycles:u,1070326,100.00,,
     0.163415567,1169070,,instructions:u,1070851,100.00,1.23,insn per cycle
     0.163415567,938942,,cycles:u,1070876,100.00,,
     0.164526619,1273025,,instructions:u,1071355,100.00,1.34,insn per cycle
     0.164526619,958762,,cycles:u,1071380,100.00,,
     0.165635757,1215396,,instructions:u,1071831,100.00,1.28,insn per cycle
     0.165635757,975605,,cycles:u,1071854,100.00,,
     0.166744874,1214541,,instructions:u,1072030,100.00,1.27,insn per cycle
     0.166744874,929406,,cycles:u,1072054,100.00,,
     0.167855544,1291796,,instructions:u,1072529,100.00,1.36,insn per cycle
     0.167855544,966540,,cycles:u,1072554,100.00,,
     0.168964104,1606439,,instructions:u,1072824,100.00,1.69,insn per cycle
     0.168964104,971718,,cycles:u,1072846,100.00,,
     0.170069814,1497703,,instructions:u,1073123,100.00,1.57,insn per cycle
     0.170069814,993522,,cycles:u,1073123,100.00,,
     0.171206738,14873,,instructions:u,1065958,100.00,0.02,insn per cycle
     0.171206738,22605,,cycles:u,1065990,100.00,,
     0.172346557,1032136,,instructions:u,1066525,100.00,1.09,insn per cycle
     0.172346557,885619,,cycles:u,1066561,100.00,,
     0.173475601,1533695,,instructions:u,1066545,100.00,1.62,insn per cycle
     0.173475601,999127,,cycles:u,1066568,100.00,,
     0.174646173,1236598,,instructions:u,1067261,100.00,1.31,insn per cycle
     0.174646173,987079,,cycles:u,1067285,100.00,,
     0.175778297,1469700,,instructions:u,1067699,100.00,1.55,insn per cycle
     0.175778297,1020717,,cycles:u,1067724,100.00,,
     0.176885904,1687465,,instructions:u,1067970,100.00,1.78,insn per cycle
     0.176885904,1028454,,cycles:u,1067993,100.00,,
     0.178013308,1469509,,instructions:u,1068375,100.00,1.55,insn per cycle
     0.178013308,996534,,cycles:u,1068398,100.00,,
     0.179141230,1630847,,instructions:u,1068940,100.00,1.72,insn per cycle
     0.179141230,1053781,,cycles:u,1068964,100.00,,
     0.181192386,1130464,,instructions:u,1066228,100.00,1.19,insn per cycle
     0.181192386,740604,,cycles:u,1066228,100.00,,
     0.182339086,594003,,instructions:u,1066371,100.00,0.63,insn per cycle
     0.182339086,675572,,cycles:u,1066394,100.00,,
     0.183453397,1247447,,instructions:u,1066903,100.00,1.32,insn per cycle
     0.183453397,942817,,cycles:u,1066925,100.00,,
     0.184567065,1711344,,instructions:u,1067335,100.00,1.81,insn per cycle
     0.184567065,1035003,,cycles:u,1067335,100.00,,
     0.185698484,1422214,,instructions:u,1067367,100.00,1.50,insn per cycle
     0.185698484,978647,,cycles:u,1067391,100.00,,
     0.186811000,1202303,,instructions:u,1067635,100.00,1.27,insn per cycle
     0.186811000,890537,,cycles:u,1067658,100.00,,
     0.191183002,103064,,instructions:u,1061924,100.00,0.11,insn per cycle
     0.191183002,125918,,cycles:u,1061924,100.00,,
     0.192316981,1583922,,instructions:u,1062013,100.00,1.68,insn per cycle
     0.192316981,1033423,,cycles:u,1062036,100.00,,
     0.193446857,1234776,,instructions:u,1062431,100.00,1.31,insn per cycle
     0.193446857,962923,,cycles:u,1062453,100.00,,
     0.194582242,1465478,,instructions:u,1062888,100.00,1.56,insn per cycle
     0.194582242,987426,,cycles:u,1062911,100.00,,
     0.195691239,1736600,,instructions:u,1063171,100.00,1.84,insn per cycle
     0.195691239,1033717,,cycles:u,1063191,100.00,,
     0.196817897,1591142,,instructions:u,1063560,100.00,1.69,insn per cycle
     0.196817897,1056824,,cycles:u,1063580,100.00,,
     0.197952102,1078786,,instructions:u,1064003,100.00,1.14,insn per cycle
     0.197952102,880759,,cycles:u,1064025,100.00,,
     0.199079827,1684179,,instructions:u,1064551,100.00,1.78,insn per cycle
     0.199079827,1079049,,cycles:u,1064571,100.00,,
     0.201178885,1183077,,instructions:u,1062359,100.00,1.25,insn per cycle
     0.201178885,755845,,cycles:u,1062359,100.00,,
     0.202335935,662126,,instructions:u,1062619,100.00,0.70,insn per cycle
     0.202335935,734652,,cycles:u,1062640,100.00,,
     0.203448928,1123293,,instructions:u,1063175,100.00,1.19,insn per cycle
     0.203448928,950822,,cycles:u,1063195,100.00,,
     0.204560222,1290526,,instructions:u,1063469,100.00,1.37,insn per cycle
     0.204560222,911542,,cycles:u,1063489,100.00,,
     0.205694969,1821991,,instructions:u,1063905,100.00,1.93,insn per cycle
     0.205694969,1123097,,cycles:u,1063928,100.00,,
     0.206809274,1511779,,instructions:u,1064108,100.00,1.60,insn per cycle
     0.206809274,963974,,cycles:u,1064128,100.00,,
     0.207943120,1117236,,instructions:u,1064508,100.00,1.19,insn per cycle
     0.207943120,917329,,cycles:u,1064528,100.00,,
     0.209072486,1642899,,instructions:u,1064884,100.00,1.74,insn per cycle
     0.209072486,1039199,,cycles:u,1064905,100.00,,
     0.210210952,1207625,,instructions:u,1062492,100.00,1.28,insn per cycle
     0.210210952,752714,,cycles:u,1062492,100.00,,
     0.211323330,2630,,instructions:u,1057179,100.00,0.00,insn per cycle
     0.211323330,38720,,cycles:u,1057205,100.00,,
     0.212480176,1276909,,instructions:u,1057768,100.00,1.36,insn per cycle
     0.212480176,924441,,cycles:u,1057790,100.00,,
     0.213593106,1224191,,instructions:u,1057878,100.00,1.31,insn per cycle
     0.213593106,950509,,cycles:u,1057897,100.00,,
     0.214702743,950758,,instructions:u,1058257,100.00,1.02,insn per cycle
     0.214702743,861977,,cycles:u,1058276,100.00,,
     0.215812844,1523736,,instructions:u,1058694,100.00,1.63,insn per cycle
     0.215812844,961291,,cycles:u,1058712,100.00,,
     0.216924607,1535045,,instructions:u,1059096,100.00,1.64,insn per cycle
     0.216924607,1025075,,cycles:u,1059096,100.00,,
     0.218053836,1293814,,instructions:u,1059132,100.00,1.38,insn per cycle
     0.218053836,958081,,cycles:u,1059150,100.00,,
     0.219177151,1652745,,instructions:u,1059509,100.00,1.76,insn per cycle
     0.219177151,1042498,,cycles:u,1059528,100.00,,
     0.220309328,1328823,,instructions:u,1059919,100.00,1.42,insn per cycle
     0.220309328,979128,,cycles:u,1059937,100.00,,
     0.221425344,1350586,,instructions:u,1058666,100.00,1.44,insn per cycle
     0.221425344,813765,,cycles:u,1058694,100.00,,
     0.222627402,1908738,,instructions:u,1059356,100.00,2.03,insn per cycle
     0.222627402,1097525,,cycles:u,1059376,100.00,,
     0.223760551,1543608,,instructions:u,1059885,100.00,1.64,insn per cycle
     0.223760551,1065145,,cycles:u,1059904,100.00,,
     0.224871602,1245274,,instructions:u,1060335,100.00,1.33,insn per cycle
     0.224871602,964798,,cycles:u,1060353,100.00,,
     0.225981153,1470161,,instructions:u,1060730,100.00,1.57,insn per cycle
     0.225981153,981516,,cycles:u,1060748,100.00,,
     0.227090401,1391034,,instructions:u,1061131,100.00,1.48,insn per cycle
     0.227090401,972751,,cycles:u,1061148,100.00,,
     0.228200690,1281373,,instructions:u,1061544,100.00,1.36,insn per cycle
     0.228200690,963601,,cycles:u,1061562,100.00,,
     0.231163804,2672961,,instructions:u,1063611,100.00,2.84,insn per cycle
     0.231163804,1472625,,cycles:u,1063611,100.00,,
     0.232309768,861147,,instructions:u,1063939,100.00,0.91,insn per cycle
     0.232309768,781061,,cycles:u,1063958,100.00,,
     0.233423273,1306748,,instructions:u,1064354,100.00,1.39,insn per cycle
     0.233423273,981250,,cycles:u,1064372,100.00,,
     0.234533391,1326971,,instructions:u,1064750,100.00,1.41,insn per cycle
     0.234533391,989119,,cycles:u,1064767,100.00,,
     0.235654539,1636533,,instructions:u,1065116,100.00,1.74,insn per cycle
     0.235654539,998694,,cycles:u,1065133,100.00,,
     0.236776414,1395023,,instructions:u,1065470,100.00,1.48,insn per cycle
     0.236776414,1024786,,cycles:u,1065486,100.00,,
     0.237904445,1485340,,instructions:u,1065474,100.00,1.58,insn per cycle
     0.237904445,981048,,cycles:u,1065490,100.00,,
     0.239005143,1879435,,instructions:u,1065684,100.00,1.99,insn per cycle
     0.239005143,1104934,,cycles:u,1065701,100.00,,
     0.240135802,1741571,,instructions:u,1066024,100.00,1.84,insn per cycle
     0.240135802,1089966,,cycles:u,1066041,100.00,,
     0.241255778,1025328,,instructions:u,1064151,100.00,1.09,insn per cycle
     0.241255778,697538,,cycles:u,1064179,100.00,,
     0.242403500,1250829,,instructions:u,1064575,100.00,1.33,insn per cycle
     0.242403500,885124,,cycles:u,1064592,100.00,,
     0.243513954,1355392,,instructions:u,1064946,100.00,1.44,insn per cycle
     0.243513954,977776,,cycles:u,1064962,100.00,,
     0.244624188,1244430,,instructions:u,1065333,100.00,1.32,insn per cycle
     0.244624188,979648,,cycles:u,1065349,100.00,,
     0.245732948,1337082,,instructions:u,1065567,100.00,1.42,insn per cycle
     0.245732948,919240,,cycles:u,1065582,100.00,,
     0.246848800,1938510,,instructions:u,1065799,100.00,2.05,insn per cycle
     0.246848800,1099369,,cycles:u,1065819,100.00,,
     0.251196651,43448,,instructions:u,1061229,100.00,0.05,insn per cycle
     0.251196651,57423,,cycles:u,1061229,100.00,,
     0.252330970,1600593,,instructions:u,1061280,100.00,1.70,insn per cycle
     0.252330970,1020587,,cycles:u,1061297,100.00,,
     0.253461221,1382746,,instructions:u,1061612,100.00,1.47,insn per cycle
     0.253461221,961196,,cycles:u,1061630,100.00,,
     0.254602927,1797638,,instructions:u,1061991,100.00,1.91,insn per cycle
     0.254602927,1076125,,cycles:u,1062006,100.00,,
     0.255734772,1445616,,instructions:u,1062330,100.00,1.54,insn per cycle
     0.255734772,1000609,,cycles:u,1062347,100.00,,
     0.256861225,1616186,,instructions:u,1062635,100.00,1.72,insn per cycle
     0.256861225,1089151,,cycles:u,1062651,100.00,,
     0.257967968,2009049,,instructions:u,1062877,100.00,2.13,insn per cycle
     0.257967968,1132500,,cycles:u,1062892,100.00,,
     0.259074934,1634517,,instructions:u,1063083,100.00,1.73,insn per cycle
     0.259074934,994294,,cycles:u,1063098,100.00,,
     0.260179849,1420908,,instructions:u,1062903,100.00,1.51,insn per cycle
     0.260179849,922373,,cycles:u,1062903,100.00,,
     0.261306373,11254,,instructions:u,1058528,100.00,0.01,insn per cycle
     0.261306373,74893,,cycles:u,1058542,100.00,,
     0.262406483,1891685,,instructions:u,1058708,100.00,2.01,insn per cycle
     0.262406483,1071714,,cycles:u,1058723,100.00,,
     0.263541752,1340550,,instructions:u,1058984,100.00,1.43,insn per cycle
     0.263541752,1015189,,cycles:u,1059000,100.00,,
     0.264654865,1110873,,instructions:u,1059370,100.00,1.18,insn per cycle
     0.264654865,904170,,cycles:u,1059386,100.00,,
     0.265764640,1241010,,instructions:u,1059755,100.00,1.32,insn per cycle
     0.265764640,978434,,cycles:u,1059770,100.00,,
     0.266876358,1816275,,instructions:u,1059956,100.00,1.93,insn per cycle
     0.266876358,1026778,,cycles:u,1059956,100.00,,
