category,canneal
runtime,3.928877115249634
l2miss,15486038.461538462
l3miss,3652458.769230769
instructions,973997156.6153847
cycles,1433164723.6923077
stall_cycles,848056611.3846154
intra_coh,0.0
inter_coh,0.0
wall_cycles,2153388350.769231
llc_size,35087974.4
local_mem,188723515.07692307
remote_mem,3407872.0
