category,canneal
runtime,5.377267122268677
l2miss,11145061.11111111
l3miss,2628902.0
instructions,726785786.888889
cycles,1047096365.1111112
stall_cycles,614605311.1111112
intra_coh,0.0
inter_coh,0.0
wall_cycles,2138284094.4444444
llc_size,35382158.222222224
local_mem,128712704.0
remote_mem,2621440.0
