category,streamcluster
runtime,2.1026999950408936
l2miss,39053771.03448276
l3miss,106764.13793103448
instructions,2621355851.034483
cycles,1473921527.586207
stall_cycles,182753010.3448276
intra_coh,0.0
inter_coh,0.0
wall_cycles,2201680759.3103447
llc_size,15819.034482758621
local_mem,45197.24137931035
remote_mem,271183.4482758621
