instructions:u,cycles:u
34203059,23077663
35162735,23070191
34484544,22897701
35360556,23062487
34477190,23048645
35180717,22973525
33895471,22933117
34705647,23089806
33031035,23482117
34562227,22653778
35096473,23007367
33155749,22967439
33742275,22928886
33532163,22683745
34977386,23038522
36107138,22979193
35432770,22989370
35290350,23046599
36178682,23064421
35449565,23053302
35059552,22821769
35596337,23140065
34810529,23005525
34159373,22999077
28391941,22700581
15286096,21182139
22903892,13416883
46955404,22879170
55809116,22888806
60241729,22859814
61746563,22885590
59459845,22647875
62124820,22902422
61775066,22892365
59849208,22680980
61606295,22914775
61299749,22892441
61124846,22855267
59870063,22648381
61279425,22910690
63308658,23244975
62143999,22898379
59990742,22633190
61666866,22880686
62077153,22902624
59456553,22666005
61832107,22883611
61674032,22815115
61389814,22860422
60102424,22684953
62638223,22915915
62619338,22915002
60048571,22703020
62338546,22942753
62937748,22963866
62625324,22945499
60437198,22621195
37550142,22863479
16314926,20433864
24297596,14533317
33042444,23473581
23823292,23289469
22549558,23130431
22392595,22799161
22597535,23033826
23527591,23029246
23892177,23025554
23165344,22898973
23960681,23005079
24280533,23018068
24453351,22816249
24157901,23530234
24638510,23047623
23524275,23117716
24788451,22846494
23646765,23179444
24865131,23029796
23735688,22830515
24304420,23010061
24166036,23044063
24229103,23112927
22043633,22855905
24714737,23049901
24738838,23168322
24077690,22806750
24501878,23124206
24383702,23088807
25434881,23058745
24019176,22933461
23115699,23014008
24290753,23062040
24688899,23139801
24675308,23003381
24850121,23033311
24296798,23008503
24611019,22838956
23487617,22996265
25930138,22912295
19735195,22794339
8666040,21298819
8470582,23029926
32487546,22821530
35556826,22539783
37751312,23000376
37683987,22724113
37688294,22730883
36413068,22659696
37848906,22786748
37676485,22723108
37011689,22459021
37538065,22788322
37613002,22715197
37704797,22752435
36631601,22589247
37519136,22744612
37476340,22709569
37498789,22705227
36341599,22601924
37152773,22725648
37146211,22698872
36142859,22553733
37262452,22728352
37170633,22682394
37187872,22720789
36384719,22602772
37339850,22743266
37317245,22708553
37124639,22693193
36540682,22607949
37236179,22763073
37420992,22710659
36333321,22535078
37485101,22736066
37512617,22712739
37625786,22868345
36618902,22590363
37537702,22726554
37526213,22711421
36118138,22009437
37590541,22765887
37719390,22744990
37559063,22722948
35946618,22609655
37536408,22767650
37668115,22717745
37573915,22717266
36668140,22584443
37691154,22755273
37663712,22719834
36565273,22583783
37715275,22736560
37607142,22726022
37414426,22709251
36662718,22589408
37688729,22748782
37709422,22713142
37566444,22712852
36599085,22620431
27133961,22727567
15499949,22661710
6251630,6297923
4940586,2959680
27306490,14884612
33761216,16223245
32952572,16106326
33403820,16191079
33980708,16458093
32893840,16105840
33429688,16246017
33561806,16181578
33269854,16219621
32840711,16120685
33533828,16246050
33580102,16209645
33362110,16203799
33159331,16151430
33483922,16248037
33276602,16177503
33068695,16126237
33563417,16221380
33537344,16138910
33716274,16168591
33014766,16154360
33536497,16212788
33574687,16169704
33056146,16129943
33680383,16206491
33616187,16147491
33389908,16172612
32798548,16233254
33440522,16228087
32995618,16182676
33217693,16259905
32726145,16244405
33052037,16307680
33139454,16216330
32640463,16200937
33252434,16443619
33182226,16279321
32901785,16176077
32322024,16246976
33276205,16286777
33027678,16312628
32580246,16256624
33184964,16261150
33081357,16288590
32744944,16241597
32489272,16175324
32880047,16331169
33261945,16260447
32951797,16138212
32379756,16306182
33364148,16281846
33384420,16356730
32598740,16221484
33433279,16285406
33590856,16262148
33199212,16341881
32049204,16324667
33738241,16414421
33143252,16419046
33337178,16257017
34084020,16276538
33995292,16274774
33781504,16271048
33382602,16248768
33787575,16337177
34061168,16295413
34240999,16276434
34029787,16342167
34074958,16336728
34052162,16313251
33476766,16241578
34087683,16270176
33961415,16276024
33343152,16267030
33209030,16316711
34121114,16355582
33817613,16277164
33673308,16227285
34114958,16316948
34030907,16326531
34114665,16265140
33595241,16319073
33579952,16253433
33778172,16299435
33741543,16369238
33514604,16257809
34128656,16273223
33745755,16257692
33189041,16170982
34200091,16264152
33950946,16302147
33449408,16256773
33359899,16176431
33934290,16310463
33573412,16271769
33000765,15877597
33783083,16257634
33705174,16291909
34164230,16328414
33114306,16202095
33628805,16233872
33921298,16192739
33413201,16295846
33110614,16256112
33615322,16264957
33257867,16300629
32806388,16289481
33183698,16279090
32845423,16288385
33188278,16327271
33080441,16236328
33489295,16331512
33211376,16301240
33296667,16455783
33255990,16310781
33085440,16289942
33073173,16247335
32668499,16225039
33269386,16261715
33295155,16260319
33236982,16195033
32232186,16207514
33375893,16292672
33149397,16286437
32570158,16230606
33168529,16323504
33289702,16239323
33267309,16234657
32522318,16356028
33252185,16268774
33371045,16401115
33063177,16252782
33134818,16380298
33144502,16260425
33241081,16238671
32953948,16158479
33619053,16204285
33563276,16141729
33517522,16161000
33145716,16141943
33357585,16272527
33528851,16121048
32863863,16201299
33342538,16188554
33363548,16216276
33604967,16214720
33037051,16136571
33531194,16228870
33643952,16146788
33258723,16301330
33288954,16226459
33550201,16135008
33224873,16250518
32831018,16219781
33141426,16240328
33367789,16186497
33336218,16222322
32327604,16111077
32612499,16327554
33163554,16191235
32538523,16186997
33504126,16453840
33399037,16289428
32981516,16274149
32219838,16303318
33054457,16314192
33105437,16210083
33086559,16248746
32699970,16438243
33161103,16285855
33159843,16294553
32697457,16201003
33342507,16352672
33115954,16296116
33202802,16211292
32657564,16159405
33123539,16301504
33241173,16223322
32637618,16171151
33175443,16282049
33167770,16232287
33069525,16277710
32634204,16223577
33213557,16246901
33451226,16198006
33416471,16248493
33272363,16258204
33688891,16175897
26578555,18344414
21587163,18002274
13001379,10580938
7938949,8394135
5621373,3647546
4826761,2072711
4813349,2039689
4831153,2059039
4675655,2011596
4846108,2055685
6843378,17267460
10174378,17719153
32935996,21258015
36850126,22772227
37191828,22717611
36548316,22583895
37910724,22802145
37724727,22706083
37608690,22722035
36704452,22623189
37759582,22758975
37720759,22721659
37504359,22735789
36794880,22621845
37737743,22777142
37620324,22757198
36688155,22614543
37593658,22754531
37652065,22746222
37601972,22718252
36759104,22616520
37555459,22771131
37502054,22714621
37514801,22694295
37430872,22823017
37648917,22722748
37867528,23026299
36702474,22608131
37491367,22745399
37590624,22736471
37363461,22726169
36600503,22644738
37674782,22798218
37580453,22731433
36619702,22611199
37655746,22750504
37305486,22736622
37648922,22740183
35696582,22401093
37426368,22702746
37195628,22687195
37061743,22688832
36377532,22575951
37279465,22722876
36997302,22666306
36332768,22776610
37152018,22750752
37683198,22709816
37610930,22723991
36684437,22567493
37622348,22750218
37655733,22712301
36895581,22594746
37719830,22742503
37595758,22709222
37481773,22712542
36337858,22602688
37757266,22743250
38021580,22963665
23398387,22714559
12824190,20370133
5543727,4326026
4903571,3530676
30171782,19470182
30225573,19491658
30134653,19423295
30212396,19480543
29641170,19334009
30384260,19516073
29816354,19560410
30309082,19328829
30631468,19473054
30313915,19510762
30321607,19507065
29992021,19397567
29459448,19527466
29917291,19562751
29602984,19505000
29827022,19426934
29975948,19593757
29681990,19510182
29901384,19380880
30408637,19462144
29803316,19763750
30271365,19626561
29691910,19548047
29954119,19659574
30371892,19578913
30084507,19471661
31061363,20136040
29936186,19611324
30302939,19566137
29478606,19471033
30158021,19616815
30388242,19597101
29713109,19662151
30509622,19726783
29913149,19618985
30413441,19613739
29945286,19500227
30327583,19651022
30314068,19619815
29826803,19627088
30101893,19522787
29623878,19662404
30516595,19601656
30464611,19422051
31094144,19571039
30858767,19510609
23874721,20730356
13457406,20650418
6783997,6953145
17002762,17326869
31952623,19216452
32028879,19414111
32080335,19389502
32534079,19336248
32382444,19245605
23741079,20431944
34056835,17088507
26461730,11222554
40132826,14195780
63143572,22755136
59810311,22753087
67061976,22647112
25599978,11844010
12903234,5710792
12763006,5653488
12669811,5601294
12895336,5695350
12878639,5692369
12816528,5663896
12886332,5695648
12871991,5693499
12476918,9771461
31404177,22369812
41547464,23096971
42239151,23091465
41405201,22869983
41206953,22693877
42508108,22924097
28247795,22798894
52928396,22575454
54400124,22891990
55063806,22861572
57477142,22899431
55987525,22698258
57413468,22917648
57168589,22866511
55534143,22653035
56910370,22878986
56940315,22798236
57237032,22798659
56404508,22798120
57951153,22917574
47886674,22843367
20203226,22725664
26729255,22539009
58517608,22870011
56530913,22969697
58909693,22710120
59744518,22869608
59409119,22880244
59086964,22830385
58569123,22748235
59554604,22914592
59430515,22880437
58135388,22683764
60119854,22873173
59559193,22834463
59272129,22884701
31861864,22659549
26638279,22977036
47846787,22979511
42822179,22598492
42743630,22968693
42927275,22963361
42900643,22912932
42236690,22708009
43151923,22963527
43125460,22928296
42805688,22895892
42156018,22715675
43298688,22968933
43707903,23193123
42069018,22708181
42636640,22999464
42020737,22919791
41500343,22913976
42604467,22736416
42979822,22958156
41784884,22895549
39437853,22710847
41212602,23002096
41391009,22930923
40226779,22885031
40435127,22717433
41106744,22930051
41038761,22979700
40442590,22864251
40485578,22768554
39377687,22916926
40987647,22906300
40389460,22714305
40772492,22964100
40676019,22871067
41182758,22943499
40905066,22699458
40593077,22977372
40593807,22892393
40042149,22709846
41831239,22900936
41737383,22947369
41302303,22914124
38904328,22721361
40636275,22926814
41823462,23116494
40810502,22871114
41026331,22964263
39951432,22869867
27624685,22763777
16317817,16197351
16092918,11087728
37503345,23076937
41792931,23061835
42233526,22773010
44788164,22993802
45279550,22962193
43799792,22638325
44977522,22953644
44882997,22932870
44752180,22928657
44374847,22729873
44951164,22932531
44707685,22971704
44387508,22708536
45115228,22965981
45258539,22996624
44781401,22931510
44441354,22682784
45258286,22950315
44939232,22918687
44864296,22911940
44373437,22731187
44658648,22955160
45357028,22859723
43971766,22690292
45848401,23262948
44963117,22925895
44854714,22943775
44075726,22783081
44622997,22951609
43952179,22948615
43187766,22716160
43844577,22965971
43788591,22935667
44021906,22860224
43064678,22732946
43907496,22974176
44752080,22950036
44394121,23019126
43553948,23078655
43963336,22948148
43609532,22958593
43521510,22808241
44028454,22984651
44333965,22923673
43827318,22958908
43804301,22819732
43565339,22975658
44293557,22919458
43651353,22735300
44553053,22879511
43942095,22911168
44277722,22916104
43234453,22718086
43931603,22810221
44000894,22845230
42956305,22653322
44052486,23118237
42965148,22901746
43544733,22904320
44638434,22719574
45238399,22939373
45062156,22941247
44700313,22957142
44457079,22753327
45092824,23059697
45316796,22935831
44637847,22744106
45382453,22914299
44710980,22999585
45225884,22900685
43808666,22758387
45162171,22943256
45130277,22880509
44781539,22693500
45268901,22917260
45222690,22896087
45250012,22893265
44706145,22743148
45182501,22938952
45538460,22983798
45183057,22903760
45091689,22880357
45151938,22905146
45131416,22912747
44111303,22669180
45264393,22898415
45001797,22920559
45397075,23168846
44172099,22755599
45067889,22991789
44525320,22859029
43537981,22734035
43580237,22883330
43101855,22842673
43863131,22852555
43374955,22727844
43698697,22895333
44002007,22841032
42221125,21870736
43751882,22847904
44362335,22876492
43601817,22839996
43013066,22665818
44263010,22954665
43845923,22953784
43427800,22920709
42284442,22748029
43564235,22957337
43973978,22948401
43583264,22728354
44127835,22972995
43815076,22912806
44134620,22931037
43049582,22728702
44014889,22961405
44366905,22939134
43867321,22755862
44583126,22907924
44631694,22883483
44765681,23191681
42562846,22758376
44445492,22929937
45162625,22887219
45451703,22876172
44215976,22708727
45043091,22903758
45179730,22887123
44199044,22667641
44732360,22885274
44227713,22844651
44603457,22873592
44533649,22702463
44209826,22909189
44662666,22853355
44677124,22694876
45439441,22886883
44704153,22891783
44486436,22878098
43766037,22717624
44275159,22943011
41700089,22832077
29126088,22632418
22761840,16428328
14623177,8860849
9049764,6519393
7486752,3741610
6988803,2821068
7175067,2868154
6892800,8123804
8120208,22975409
29427331,23133938
43847918,22769376
46125025,22627739
47755519,22810946
48164312,22790589
48014993,22781676
47204815,22588963
48502834,22794973
48095637,22788277
46958065,22369255
43992275,20023469
43551710,19739557
44664664,21009168
46520990,22022179
46641110,22160673
46986867,22117200
47484133,22163014
46097465,22061580
47777644,22199947
48421151,22137194
47396187,22001049
48132513,22131960
48528817,22121427
47797715,22104090
47314036,21939150
48496400,22188125
48560298,22154403
47215946,21995416
48433591,22148570
48305498,22123349
48113057,22136389
47297278,22002737
48547851,22439628
48315033,22121810
47837363,22157656
46768547,21994905
48362498,22168048
48268360,22125549
46979725,21995757
48448704,22148031
48429358,22136375
47756758,22136466
47536568,22027863
48475550,22196783
48486762,22122952
47149065,21998717
47531207,22239863
48283609,22182855
47445051,22184216
46476742,22023576
47099862,22178113
46666824,22111837
47078552,22153833
46106669,21996414
46828668,22224727
47226972,22158914
46190719,21963617
47075472,22171010
47380553,22123053
47188060,22114815
45740543,21928093
47467270,22187068
47282000,22149503
46521052,22210675
47119157,22149917
46557340,22156639
47363523,22152205
46209271,21986614
47100556,22146393
46616450,22095458
46712778,22171640
46277337,22032618
47200783,22195629
46903177,22135233
46472182,21982339
46611557,22214376
46920032,22111906
46655639,22210400
46556176,21990080
48303649,22229603
48322419,22079687
47333111,21979685
48480137,22159830
48258085,22148901
48085992,22161878
47389776,21953203
48026969,22174202
48359508,22145335
48328069,22168932
47501588,22035366
48466560,22227754
48062863,22161099
47192002,22037116
48085523,22158937
48014912,22144142
48217526,22357339
47150859,22021267
48322753,22186056
48296846,22158421
47375583,21968318
48406901,22167597
48215796,22108879
47765644,22128158
47386963,22011880
48739624,22174723
48439835,22176176
47341806,22124352
42702004,19757887
42160875,19346167
41968000,19953014
44730698,21447160
45703934,21572819
45385561,21535399
45563881,21491153
44079575,21374867
45298444,21546101
44992270,21492245
44242744,21392957
45240864,21499945
44801949,21514005
45202092,21450108
44376371,21478747
45912597,21645243
45624090,21639722
45080192,21606768
44813692,21482043
46248692,21869237
45533202,21513114
43139886,21392489
37542137,21452050
29667515,18303096
25812344,15026651
23074662,10125119
19821834,10530442
18876196,9642382
17178817,7466829
18055290,7665463
19313780,8041940
19561237,8069671
19160864,7989446
16198382,8013497
13451934,8060182
11719643,4956434
12214743,5091334
12179185,5078220
12177846,5098838
11995697,5110650
12186083,5115341
12180736,5096431
11676788,4967029
12206723,5100277
12204501,5108990
7945546,5464885
6835300,4262697
6077042,2530992
6117347,2549301
6055867,2542153
6124436,2548518
6304640,2609495
6106567,2554158
5980246,2542405
4531668,12168996
4745782,15423731
6084681,16398094
3330248,9995228
2766406,8041771
1620487,5380287
90035,2253563
93105,2373640
93311,2378976
93604,2413216
90330,2217513
92911,2355766
93941,2397683
91360,2262776
93941,2403746
117158,2417460
77496,2153713
103942,2310136
93836,2428706
93754,2398264
90940,2231208
93755,2397062
93963,2395656
94047,2417061
89741,2174253
1348254,4180007
8822847,11634354
33154172,22966072
40161843,22930426
45209143,23336687
45122673,22957651
44284754,22753335
44778144,23001433
44808872,23033392
43926305,22749341
44758085,23016361
44713597,22925261
44814064,22989198
43957142,22752298
44870331,22989811
45073191,23046732
45576608,22997241
44123779,22825883
45242725,23017668
44732799,22981985
44242287,22810793
45053975,23042224
44272181,23010073
44896400,23073579
44221783,22845659
45449800,23051944
44438669,22998738
44369885,22799078
44838228,23032639
44752099,23046383
45450528,23058526
44296983,22810495
45451603,23044863
44966621,23048571
44214508,22837557
45284917,23111466
45662209,23215411
44579082,22985251
42014171,21242648
38851609,19445611
37987414,19117299
41928560,21665573
41912222,21661641
42816890,22169796
43505915,22421024
42487972,22303330
42784670,22464684
43134823,22441481
43495849,22401153
42782173,22258792
43478058,22483394
43323895,22465927
42376202,22290770
43197369,22556073
42997514,22451142
43244748,22402498
41691233,22162817
43043923,22484074
42767709,22432812
42650845,22270706
42455260,22434391
43170463,22425894
43448633,22471190
41592424,22096341
43104109,22444478
42801133,22411126
42776209,22261642
43555332,22725745
42611366,22442091
43107122,22436654
42369636,22274106
42776107,22430335
42253604,22464090
44015804,22397704
43468620,22277418
43847374,22487363
43902057,22435908
42963907,22207675
44312762,22437559
44418378,22416206
43572064,22435790
43197654,22240401
44238633,22396711
43936134,22424421
43482584,22238645
44049825,22392284
43723522,22460269
43459180,22431415
42210682,22290919
43057698,22424045
43332468,22425303
41660412,22141458
42851660,22447009
42016704,22426427
42222797,22432791
41745085,22235508
42937318,22379099
43168594,22352943
42905075,22419836
42701078,22472787
42131028,22431666
43087847,22432536
42111166,22257131
43394500,22426368
42938824,22441189
43208755,22426209
42007707,22218967
42978964,22438403
43438481,22427055
42607338,22270783
44057856,22507863
42887233,22423858
43150475,22427623
42594162,22265851
42595144,22461369
42593293,22415705
42383334,22296239
42706448,22440520
44395747,22456392
44079675,22433781
42858862,22270163
43963638,22436517
44040487,22405402
44189717,22458721
43776117,22404366
43573354,22429454
43341708,22415453
43193176,22262254
43803900,22414619
44188987,22347997
44044540,22768354
43567925,22210249
43958299,22444693
43977888,22437989
42131485,21266383
38095738,19012716
36806191,18399750
40757151,20961444
40763564,21217925
41988702,21530205
41559721,21643100
35459724,21384547
32521100,19249344
22233515,17042189
18936509,10057209
17529944,7842363
18167708,8024561
13773631,8071495
11475220,6806323
11541372,5142711
11525645,5113221
11494197,5103466
11029160,4978065
11203365,4992454
11258594,5009499
11008573,4915721
10843170,4912576
11265096,5038597
11197104,5000365
11260127,5063733
10191369,4933717
6878611,5290986
6229740,3752140
5287687,2373295
5445917,2414614
5358368,2403171
5500985,2456841
5643166,2517077
7296660,20194363
13420400,22468409
25028007,18211786
23584885,18822778
22901217,18987534
22049069,19035965
21552202,19289804
24842878,18985227
24221520,19105903
24156338,19016218
24589356,19149770
23941815,19112174
23700024,19027909
23528359,19251275
23926022,19614412
23307611,20368724
24005746,21102480
24582599,21373265
24919782,21294715
24681135,21166569
24382309,21298789
24845665,21340811
24833694,21284375
24741903,21179133
25103487,21352678
24899783,21728225
24746087,21301471
24326490,21286962
24496245,21334966
24269152,21390935
24137485,21212113
24138529,21318154
23956286,21273252
24515263,21254554
25258458,20730749
23163082,17638105
18908171,13433084
17095269,11226898
15231265,9575063
9136393,9463619
6564752,5833234
5389894,3492470
5430199,3528796
5436528,3536897
5253056,3453402
5307012,3556854
5368179,3599699
5468920,3669504
5303421,3584787
5530046,3718524
5525822,3734706
5314180,3559052
11941708,6003193
14027869,11916018
23268100,23238417
22761244,22890328
23005643,23210106
22169913,23600800
21585540,22848872
22424785,23179139
21540934,22900682
22288836,23033585
21886873,22936912
22627536,23135197
23470671,23169892
22943486,22631754
22079880,23195930
23815547,23149983
20911193,23086956
24275904,22918546
25010193,23309441
24387717,23280706
24092590,23204605
23747106,23007025
24560022,23278367
23599996,23222693
23406980,23014123
23778535,23138740
25044634,23164803
23895332,23128542
24192552,22973602
23895982,23102553
24336485,23092619
24212387,22973731
24732875,23140334
24239551,23159715
24151006,23076178
24806240,22974703
24946720,23220037
25499867,23482391
24715564,22983682
24401748,23165184
25393537,23057189
24269144,22900368
13438475,18832704
9913897,20899470
41468159,23146783
33861282,22791060
33650035,23124784
33170891,23156482
31565874,22995978
31539299,21173081
30198212,20222400
30409828,20145952
32296171,21720841
32569918,22393191
33108078,22271987
33035657,22260595
32352864,22133555
32582954,22223021
30596678,22175819
33131697,22288124
32913629,22194911
32279649,22323941
31861144,22282656
31859056,22091116
32754162,22277757
32603726,22198121
30830690,22203604
32064556,22116552
34083024,22670388
32933888,22249807
32491399,22057860
33131951,22328062
32660036,22163658
33484824,22179128
32673949,22040834
33010253,22380845
33444377,22281596
31912789,22059155
32696146,22303557
31984829,22439866
32534071,22350365
30341739,22092814
33569902,22107375
18109017,21797988
12014324,10271660
5022531,4941518
4071012,2958505
3574269,1952027
3548591,1941358
5015484,2400803
6900053,2924682
6905023,2926847
6826211,2917155
6915064,2932129
6934395,2943659
6850110,2907234
29639304,15384024
45366653,22156155
53445621,21782836
55969289,21854857
59149124,22329227
58000928,21973805
56009168,21805680
58563286,21962562
58983468,22369191
60812288,22847517
60068673,22712344
61527016,22898058
61820893,22898404
58270996,21742293
61458844,22864109
62060632,22857745
62520174,22889840
60129450,22723368
62547744,22935771
62070307,22889290
61780471,22892275
60161966,22730111
61462196,22914531
62513650,22910063
59520507,22709068
62799569,22907498
62265988,22954334
61998371,22918613
60507738,22764931
62273574,22939473
61006799,22963298
33310527,22719275
22573404,19399622
11996427,6167043
13678901,8953043
35609636,22872493
22821601,23151254
22601530,23238200
22058962,22944773
22502091,23259891
22140138,23162567
22848760,23187730
22374279,22933973
21979566,23079006
23738902,23090453
24050930,23203865
23370069,22991786
23542921,23259261
22223650,23100486
22011661,21742956
21925094,19923602
21753600,19431601
22304991,20001370
22310804,21205846
23589365,21393770
22541117,21453172
22142019,21273221
22214924,21448314
23089980,21462175
20156304,21498220
24632422,21161739
24976244,21376205
24008996,21411012
24065643,21094537
24193820,21381348
23880998,21336189
23651086,21326291
24311925,20976248
24456353,21369038
24234665,21326643
23605605,21152928
25393009,21069704
22114656,20441247
15604843,12328854
12453496,8725533
8304880,6497821
6640687,5975022
5212033,3412047
5469469,3571157
5452699,3558682
4912849,4079011
4169419,4728449
2941292,2093870
3254443,5029915
5865412,19572809
7552407,19264291
7003120,16700740
110410,2344834
92535,2292126
92785,2303216
92786,2304071
116337,2333644
92806,2304857
92622,2306240
92997,2318100
91507,2253063
795734,3596206
1748131,4730092
12523856,15607075
33842402,23288097
41101576,22990103
43639696,22944167
43428067,22743073
44078911,23026492
43804053,23003545
43909828,23035826
42865439,22632146
43814856,22963751
43766994,22984043
42620620,22721609
43598516,23132179
43912293,22998670
45126759,23078315
44572278,22809032
44932292,23087842
45066163,23010826
45451963,23007899
44571937,22788570
44834692,23058888
44714410,23020028
44231703,22780392
45195204,23002009
45382534,23016091
44868241,23012712
44406677,22837154
45124724,23054814
45035210,23026963
44890965,22808311
45317702,23142474
45109701,22977015
45692231,23258014
43866155,22850392
45067151,23021072
45403083,23008092
43919019,22793378
45415200,23015817
45110502,22977912
45264607,22995374
44591784,22822414
44779361,23026476
45213637,23034334
45152807,23086903
44708324,22969372
44300915,22966604
44233419,22984106
42865592,22763238
43977303,22977816
44147703,22980879
44212806,22981472
43217009,22833695
44039279,23043824
43356109,22964122
43533749,22770010
43607751,22964698
43528717,22919144
44688937,23020212
43069692,22840527
43694196,23056677
43876225,22965447
43184084,22578222
39540461,20019849
38985960,19685360
41656231,22394861
42043404,22387350
42661617,22438917
42311630,22303200
42345260,22256720
42226641,22560092
42900708,22342846
42710016,22393624
42374788,22327513
43005250,22359893
42729780,22353594
42385466,22357972
42711529,22183478
43635291,22366201
43977062,22302829
42513323,22130116
43848265,22327012
43476414,22273666
43366163,22284200
43700545,22145880
44048808,22341417
43592295,22300047
42831134,22132454
43684013,22330157
43264389,22300276
43719578,22298153
42872248,22110741
43801084,22288101
43614538,22295476
43920362,22306895
43383717,22344651
44001779,22519183
43868231,22311262
43000876,22152876
43861898,22329014
43547055,22275029
43248942,22021862
42467805,21837740
43247934,22014960
42714401,21970747
42429261,21821701
42861430,21965537
43062067,21993656
43901320,22295927
42978819,22105340
43371148,22331683
43778182,22332362
43105249,22101550
43819908,22340212
43575653,22294247
43687041,22272152
42993085,22176558
43812993,22365256
43813025,22293489
43717092,22274726
43197546,22188032
43356665,22364211
43332558,22333454
42513781,22188937
42491929,22382704
42275975,22297980
42243756,22269365
41314504,22133891
42704657,22508578
42753215,22399264
41810790,22098327
42717216,22238186
42583668,22273451
42689455,22239409
41659947,22129172
42111075,22446075
43151787,22349353
42292773,22132957
43235809,22364218
42713358,22366879
42241019,22076614
35400450,21764622
35951308,19853074
30731530,16808454
29682045,15103717
29644069,13711036
29364270,13740428
28942143,13636316
23214793,13554011
18209499,12536625
12988234,8783796
10335582,5365202
6940329,5301923
6460124,3685379
5852465,2568774
5854569,6033966
8304957,23110148
27570577,22854622
37013340,22758828
36900420,22894589
37878968,22754360
38040414,22713727
35639258,21732993
32640614,19878846
35443293,21650790
37779096,22749906
36967158,22599351
37463673,22405359
37770442,22692851
37174177,22569849
37974220,22731568
38009594,22720453
37440802,22721070
36733755,22580015
37937029,22739673
37706837,22716250
37772259,22707694
36860211,22621803
37784887,22751281
37770517,22712722
36614139,22569041
37954628,22742628
38015502,22722695
37776908,22755727
36823282,22599216
37787047,22765658
37832058,22727949
37706772,22733578
36977068,22653746
37672701,22748202
37439998,22715410
37101661,22829845
37765750,22746012
37722541,22718320
37559489,22739071
36687955,22634956
37653405,22752224
37423194,22678925
36735006,22570150
37546809,22739646
37237412,22680347
36927456,22681535
36138875,22558127
37319105,22736795
37239498,22681464
37390902,22703252
36459891,22599083
37370574,22729516
37334001,22672049
36370505,22581740
37464722,22717510
37367317,22708730
37397609,22707937
36818985,22594993
34884084,22750716
14070447,22299361
9216292,11955162
11530136,7965569
35191339,23107807
34974918,22946568
34937325,22700920
34650057,23021925
34869927,22982480
34545823,23381314
34884490,22806026
34450111,23129686
33832467,23126249
34288633,22913920
34166339,23033402
34478871,23081346
34113772,23047478
34195194,22884337
34384866,23102446
34484758,23018232
34194946,22906001
34881251,23069243
34396834,23000786
34678512,22999200
34304802,22803719
34885306,23083066
34561610,22986675
34263647,22741332
34483917,23054322
34461068,23066605
34706589,23052890
33883595,22733838
33935344,23104236
34287059,23012711
34623333,23063585
34063684,22865349
34721035,23078228
33973914,23007930
35120396,22835979
36387917,23111605
35798037,23287836
36072532,22977198
35327145,22842883
35622437,22863021
21383429,22823659
11965500,16787413
7452822,11955712
15002492,21896193
36161941,22874308
35317948,22728531
36983934,23035286
37662172,23018582
29332591,22770132
34035235,20657879
40885778,17927165
