category,streamcluster
runtime,4.605695486068726
l2miss,20678675.0
l3miss,53044.23076923077
instructions,1390426294.6153846
cycles,806759368.846154
stall_cycles,116727122.3076923
intra_coh,0.0
inter_coh,1.153846153846154
wall_cycles,2159488733.0769234
llc_size,3780.923076923077
local_mem,50412.307692307695
remote_mem,25206.153846153848
