category,streamcluster
runtime,4.513734579086304
l2miss,18742722.666666664
l3miss,52961.66666666667
instructions,1253068608.0
cycles,730714334.0
stall_cycles,107763708.66666667
intra_coh,0.0
inter_coh,0.0
wall_cycles,2158960542.333333
llc_size,2184.5333333333333
local_mem,21845.333333333332
remote_mem,21845.333333333332
