category,streamcluster
runtime,2.1060729026794434
l2miss,38855111.428571425
l3miss,113552.85714285713
instructions,2611087889.285714
cycles,1465765142.142857
stall_cycles,181407090.7142857
intra_coh,0.0
inter_coh,2.8571428571428568
wall_cycles,2261358120.0
llc_size,4681.142857142857
local_mem,514925.71428571426
remote_mem,0.0
