category,canneal
runtime,15.239318132400513
l2miss,6271924.755244756
l3miss,1526149.7902097902
instructions,410488827.27272725
cycles,713186299.4405594
stall_cycles,463562002.2377622
intra_coh,0.0
inter_coh,0.4195804195804196
wall_cycles,2126021120.9790208
llc_size,37420597.70629371
local_mem,75517636.92307693
remote_mem,614113.5664335664
