category,canneal
runtime,3.4917256832122803
l2miss,17979772.85714286
l3miss,4320968.928571428
instructions,1133837396.0714285
cycles,1658413123.5714288
stall_cycles,975106339.6428572
intra_coh,0.0
inter_coh,0.7142857142857142
wall_cycles,2156788652.5
llc_size,34965796.571428575
local_mem,253483885.7142857
remote_mem,2083108.5714285714
