category,canneal
runtime,3.9059982299804688
l2miss,15680176.615384614
l3miss,3741130.7692307695
instructions,989972270.7692307
cycles,1454774782.7692308
stall_cycles,858297378.7692308
intra_coh,0.0
inter_coh,3.6923076923076925
wall_cycles,2148869192.923077
llc_size,36031692.8
local_mem,203060775.3846154
remote_mem,2117316.923076923
