category,canneal
runtime,3.4522454738616943
l2miss,17952280.727272727
l3miss,4468700.0
instructions,1105994126.909091
cycles,1743232587.2727273
stall_cycles,1060869069.8181819
intra_coh,0.0
inter_coh,0.36363636363636365
wall_cycles,2188004982.5454545
llc_size,35774315.054545455
local_mem,245771915.63636363
remote_mem,2240139.6363636362
