category,canneal
runtime,33.29850363731384
l2miss,3741982.61682243
l3miss,838946.5420560748
instructions,249534859.25233644
cycles,451579527.1028037
stall_cycles,301042595.3271028
intra_coh,0.0
inter_coh,0.7476635514018691
wall_cycles,2134465393.8317757
llc_size,36342468.18691589
local_mem,51681567.10280374
remote_mem,220494.95327102803
