category,streamcluster
runtime,1.6217591762542725
l2miss,53934510.52631579
l3miss,161560.0
instructions,3616092976.8421054
cycles,2021601460.0
stall_cycles,248093102.10526317
intra_coh,0.0
inter_coh,0.0
wall_cycles,2264687308.421053
llc_size,17246.315789473683
local_mem,137970.52631578947
remote_mem,206955.7894736842
