category,streamcluster
runtime,7.915839195251465
l2miss,14598740.27027027
l3miss,42273.51351351352
instructions,978545032.4324324
cycles,688211422.4324324
stall_cycles,180049603.5135135
intra_coh,0.0
inter_coh,0.0
wall_cycles,2149208387.2972975
llc_size,2656.864864864865
local_mem,17712.432432432433
remote_mem,35424.86486486487
